reference,system
"atlit yam ist ein untergegangenes neolithisches dorf vor der levanteküste von atlit in israel, das 1984 nach einem starken sturm in teilen freigelegt und wiederentdeckt wurde. atlit-yam, 200 bis 400 m vor der küste gelegen, stellt mit 6900 bis 6300 v. chr. den frühesten beleg für gemischte subsistenzwirtschaft an der levantinischen küste dar. die etwa 10 ha große neolithikum-b-siedlung liegt heute 8,0 bis 12,0 m unter",atlit yam ( italienisch : atlit yam ) ist eine stadt in der mittelitalienischen provinz atlit. sie befindet sich am oren river in der nähe des oren-flusses.
"mary brenda hesse ( * 15. oktober 1924 in reigate, england ; † 2. oktober 2016 ) war eine britische wissenschaftstheoretikerin, die die relevanz von analogien und modellen betonte. ihr buch models and analogies in science ( 1963/66 ) zur frage analogischer modelle in der wissenschaftlichen praxis gehört zu den einflussreichen werken des antinominalismus im 20. jahrhundert.","mary henry hesse ( * 19. märz 1924 in reigate, surrey ; † 9. september 1986 in cambridge ) war eine britische wissenschaftshistorikerin."
"die kleidokraniale dysplasie oder kleidokraniale dysostose, lateinisch dysplasia cleidocranialis oder dysostosis cleidocranialis, ist eine sehr seltene vererbliche krankheit mit fehlenden oder unterentwickelten schlüsselbeinen, weit offenen fontanellen und schädelnähten sowie zahnveränderungen. die gleichzeitige betroffenheit von schädelteilen ( desmocranium ) und schlüsselbein ist durch die desmale ossifikation, bei der die entwicklungsstörung liegt","die cleidokraniale dysplasie ( englisch cleidocranial dysplasia, ccd ) ist eine seltene skelettdysplasie, die durch einen fehlbildungsfehler auftreten kann."
"die library of congress control number ( lccn ) ist ein identifikator, der von der library of congress vergeben wird. die lccn, ursprünglich „ library of congress catalog card number “, ist das datenbank-kennzeichen ( satznummer ) eines eintrages in der amerikanischen nationalbibliographie einschließlich der normdaten ; es wird in feld 010 ( und 001 ) der marc-dateien geführt. ab 1901 bis zur einführung des marc-dienstes konnten die amerikanische","die library of congress catalog number ( lccn ) ist eine bibliotheksbibliothek, die von bibliotheken und anderen bibliotheken verwendet wird. sie wurde 1898 von der bibliothek des vereinigten staaten entwickelt."
"der flammofen ist ein herdofen, in dem eine metallschmelze direkt durch die flamme oder durch strahlwärme ( deckenstrahlheizung ) auf die gewünschte temperatur gebracht wird. der flammofen unterscheidet sich vom schachtofen, der als klassischer hochofen, aber auch als kupolofen mit einem gemisch aus erz, roheisen und zuschlagstoffen beschickt wird. verbreitet findet man flammöfen in der ne-metallurgie.","ein heizofen ist ein ofen, das zur erzeugung von brennstoffen dient. es dient dazu, die erzeugung von brennstoffen und anderen prozessen zu fördern."
"tamara iwanowna manina ( russisch тама́ра ива́новна ма́нина ; * 16. september 1934 in petrosawodsk ) ist eine ehemalige russisch-sowjetische turnerin und populärwissenschaftliche autorin. sie wurde 1956 und 1964 olympiasiegerin im mannschaftsmehrkampf und wurde insgesamt fünfmal weltmeisterin in mannschafts-, boden- und pferdsprung-bewerben. daneben gewann manina bei olympischen spielen 1956 zwei silber- und eine bronzemedaille – die bronze","tamara manina ( russisch татьяна мона́на ; * 28. januar 1926 in petrozavodsk ; † 28. april 2016 in moskau ) war eine russische künstlerin, hochschullehrerin und hochschullehrerin."
"executive one ist das funkrufzeichen eines zivilen luftfahrzeugs, in dem sich der präsident der vereinigten staaten befindet.einen ausnahmefall stellten die flüge des ehemaligen präsidenten george w. bush am tag der amtsübernahme durch präsident barack obama dar. am 20. januar 2009 erhielten sowohl der marines-hubschrauber, der normalerweise das rufzeichen marine one führt, als auch die boeing 747, die normalerweise das rufzeichen air force one führt","executive two ( englisch für executive two ) ist ein us-amerikanischer politiker, der in den 1970er jahren von nelson rockefeller gegründet wurde. er gilt als einer der wichtigsten vertreter der vereinigten staaten."
"das reifendrehen ist eine handwerkliche fertigkeit, die im erzgebirge in der nähe von seiffen entwickelt wurde und auch heute dort noch gepflegt wird. das ergebnis sind kleine tiere, andere figuren oder auch nachbildungen von häusern aus holz, die als spielzeug oder zum ausschmücken von weihnachtspyramiden oder -krippen verwendet werden. reifentiere und -figuren sind ein fester bestandteil der erzgebirgischen volkskunst.",die reifendrehen ( auch reifendrehen oder reifendrehen genannt ) ist eine handwerkliche methode zur herstellung von holzstücken.
"pembrolizumab ( handelsname keytruda ; hersteller merck/msd ) ist ein humanisierter monoklonaler antikörper und arzneistoff zur behandlung verschiedener tumoren. pembrolizumab zählt zu den immun-checkpoint-inhibitoren, speziell pd-1-inhibitoren, und ist bereits in verschiedenen indikationen zugelassen. durch die indikationsübergreifende wirkungsweise wird es für mehr als 30 tumorarten in mehr als 500 klinischen prüfungen untersucht ( stand 2017 ).",pembrolizumab ist ein arzneistoff aus der gruppe der monoklonalen antikörper.
die bezeichnung g-protein steht vereinfacht für guanosintriphosphat-bindendes protein oder gtp-bindendes protein. g-proteine besetzen eine schlüsselposition in der signalweiterleitung ( signaltransduktion ) zwischen rezeptor und second-messenger-systemen. man unterscheidet zwischen membranständigen heterotrimeren g-proteinen und cytosolischen sogenannten kleinen g-proteinen.,"g-proteine ( auch g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine, g-proteine,"
"der begriff reflexionsfaktor ( auch reflexionskoeffizient ) ist in der physik das amplitudenverhältnis zwischen reflektierter und einfallender welle beim übergang in ein anderes ausbreitungsmedium. die amplitude bezieht sich dabei auf die skalare oder vektorielle feldgröße, beispielsweise die elektrische spannung auf einer leitung, den druck beim schall oder die elektrische feldstärke bei elektromagnetischen wellen. der reflexionsfaktor ist im allgemeinen eine komplexe größe","der reflexionskoeffizient s w { \displaystyle s_ { \mathrm { w } } }, auch reflexionskoeffizient genannt, ist ein maß für die elektrische spannung eines signals. er ist ein maß für die elektrische spannung eines signals."
das frømandskorps ( deutsch froschmannkorps ) ist eine kampfschwimmereinheit der dänischen marine. die einheit gilt als eine der fähigsten und professionellsten kampfschwimmereinheiten der nato.,"das frogman corps ist ein us-amerikanisches marinejegerkommandoen, das 1957 gegründet wurde. das corps wurde 1957 gegründet. es wurde 1957 von der united kingdom royal marines special boat company, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marinejegerkommandoen, marineje"
"avidin ist ein glykoprotein im eiklar von vogeleiern, welches biotin ( vitamin b7 ) binden kann. die biologische funktion von avidin ist nicht näher bekannt. es wird jedoch vermutet, dass das avidin im eiklar einen abwehrmechanismus darstellt und inhibitorisch auf das bakterienwachstum wirkt. im hühnerei macht es etwa 0,05 prozent des eiklar-proteins aus.es handelt sich um ein tetrameres protein, welches vier biotin",avidin ist ein glykoprotein aus der gruppe der glykoproteine. es gehört zur gruppe der glykoproteine. avidin wurde 1914 von esmond emerson snell ( 1914–2003 ) entdeckt.
"vastu, auch vaastu, ist die indische architekturlehre über die richtige platzierung von grundstücken und gebäuden sowie deren gestaltung und bauweise nach den naturgesetzen der fünf elemente. es wird auch von vastu shastra gesprochen, wobei vastu mit „ wohnen “ und shastra mit „ lehre “ übersetzt wird. vastu shastra bedeutet also „ die lehre über das richtige wohnen “. alle gebäude, städte und länder dieser welt können nach vastu analysiert und","vāstu śastra ( sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sanskrit : संस्कृत, sans"
"löschschaum ist spezieller schaum, der größtenteils aus füllgas ( üblicherweise luft ) sowie wasser und einem schaummittel besteht. aufgrund seiner zusammensetzung wird er auch luftschaum genannt. löschschaum wird – meist durch die feuerwehr – als löschmittel zur bekämpfung von bränden der brandklassen a ( feststoffe ) oder b ( flüssigkeiten oder flüssig werdende stoffe ) eingesetzt.","ein feuerschutzmittel ( auch feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel, feuerschutzmittel"
"die andromediden sind ein vom 25. september bis 6. dezember aktiver meteorstrom. der radiant der andromediden, die ein schwaches maximum um den 14. november besitzt, befindet sich im sternbild andromeda ( ra 26°, de +37° ).der ursprungskomet ist 3d/biela, weshalb der strom auch als bieliden bezeichnet wird. biela begann sich mitte des 19. jahrhunderts aufzulösen. am 27. november 1872 wurde, als die erde den nächsten punkt","die andromediden ( englisch : andromedids ) sind eine reihe von meteoren, die im jahr 1741, 1741, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841, 1841,"
ngc 1350 ist die bezeichnung einer balken-spiralgalaxie vom hubble-typ sbab im sternbild fornax. die galaxie ist rund 80 millionen lichtjahre von der milchstraße entfernt und hat einen durchmesser von etwa 135.000 lj. die galaxie wurde am 24. november 1826 von dem schottischen astronomen james dunlop entdeckt.,ngc 1350 ist eine linsenförmige galaxie vom hubble-typ sb im sternbild jungfrau auf der ekliptik. sie ist schätzungsweise 87 millionen lichtjahre von der milchstraße entfernt und hat einen durchmesser von etwa 70.000 lichtjahren. die galaxie ist schätzungsweise 20.000 lichtjahre von der milchstraße entfernt.
"beim pseudohypoaldosteronismus handelt es sich um eine gruppe genetischer defekte, die bei funktionierender aldosteronsekretion das krankheitsbild eines hypoaldosteronismus auslösen. bei der dominanten form des typ i handelt es sich um einen funktionsverlust des mineralokortikoidrezeptors, bei der rezessiven form um einen defekt des enac ( epithelialer natriumkanal ). um einen pseudohypoaldosteronismus vom typ ii handelt es sich beim fehlen einer funktionellen","das gordon-syndrom ( pha ) ist eine seltene erkrankung der nieren, bei der natriumchlorid-rezeptor ( scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a, scnn1a,"
hauptkrümmung ist ein begriff aus der differentialgeometrie. jedem punkt einer fläche im dreidimensionalen euklidischen raum r 3 { \displaystyle \mathbb { r } ^ { 3 } } werden zwei hauptkrümmungen zugeordnet.,"die hauptkurve, auch hauptkurve, ist in der differentialgeometrie ein begriff aus der geometrie. sie bezeichnet in der differentialgeometrie eine kurve, die in dreidimensionalen euklidischen raumen verwendet wird."
"durch mechanismen der dna-reparatur können zellen veränderungen ihrer dna-struktur beseitigen. solche schäden in der dna können spontan im verlauf der dna-replikation oder durch die einwirkung mutagener substanzen, extremer wärme oder ionisierender strahlung verursacht werden. dna-schäden können dazu führen, dass die replikation der dna für die mitose falsch erfolgt, proteine nicht mehr bzw. falsch synthetisiert oder wichtige chromosomen","als dna-reparatur bezeichnet man in der molekularbiologie einen prozess, bei dem eine dna-sequenz in einer dna-sequenz entsteht. die dna-reparatur kann durch oxidative phosphorylierung ( oxidative phosphorylierung ) oder durch oxidative phosphorylierung ( oxidative phosphorylierung ) verursacht werden. die dna-reparatur kann durch oxidative phosphorylierung ( oxidative phosphorylierung ) oder durch oxidative phosphorylierung ( oxidative phosphorylierung )"
"yutaka taniyama ( jap. 谷山 豊, taniyama yutaka, eigentlich taniyama toyo ; * 12. november 1927 in kisai bei tokio ; † 17. november 1958 in tokio ) war ein japanischer mathematiker.","der taniyama-shimura-satz, benannt nach dem japanischen mathematiker goro shimura, ( * 17. november 1958 in tokio ; † 17. november 1958 in new jersey ) war ein japanischer mathematiker."
"das türk telekom stadyumu ( offiziell : ali sami yen spor kompleksi türk telekom stadyumu, deutsch : ali sami yen sportkomplex türk telekom stadion ) ist ein fußballstadion im istanbuler stadtteil sarıyer. im stadion finden seit dem 15. januar 2011 die heimspiele von galatasaray istanbul sowie konzerte statt. es löste das deutlich kleinere ali sami yen stadyumu als spielstätte von galatasaray ab, das nach dem auszug des sportvereins abgerissen wurde. das türk","der ali-sameyn-stadion ( türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion, türkisch : ali-sameyn-stadion"
infowars ( auch infowars.com ) ist ein rechtes us-amerikanisches onlineportal für meinungen und verschwörungstheorien. es wird vom radiomoderator und verschwörungstheoretiker alex jones betrieben. alexa internet rankt die seite global auf platz 2692 ( oktober 2018 ).jones gilt als der einflussreichste verschwörungstheoretiker in den usa und wurde durch eine landesweit verbreitete werktägliche radioshow bekannt. einen großteil seiner einnahmen erziel,"infowars ist ein us-amerikanischer nachrichtendienst mit sitz in st. louis, texas."
"heterotrophie ( altgriechisch ἕτερος heteros „ fremd “, „ anders “ und τροφή trophé „ ernährung “ ; also „ sich von anderen ernährend “ ) bezeichnet in der biologie das aufbauen von körperbestandteilen ( anabolismus ) durch lebewesen aus bereits vorhandenen organischen verbindungen. tiere, pilze und die meisten bakterien und archaeen ernähren sich heterotroph. sie verwenden organische stoffe sowohl als energiequellen, indem sie diese","heterotrophe ( von altgriechisch ἕτερος heteros, deutsch ‚der mensch ‘ und trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos, trophos"
"trachyt, abgeleitet vom griechischen wort τραχύς trachys mit der bedeutung rau, ist ein vulkanisches gestein. er wurde zum ersten mal vom französischen mineralogen alexandre brongniart im jahr 1813 beschrieben und benannt.","trachyten ( von altgriechisch τρίξος trachos, deutsch ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚stein ‘, ‚"
"hodoyoshi-3 ( jap. ほどよし3号, hodoyoshi 3-gō ) ist der ein experimenteller erdbeobachtungssatellit der universität tokio. er wurde am 19. juni 2014 um 19:11 utc mit einer dnepr-trägerrakete vom kosmodrom jasny ( zusammen mit 36 weiteren satelliten, darunter deimos-2, kazeosat-2, hodoyoshi-4 ) in eine sonnensynchrone umlaufbahn gebracht.der dreiachsenstabilisierte satellit ist mit zwei kameras mit einer auflösung von","hodoyoshi-3 ist ein japanischer erdbeobachtungssatellit, der am 19. juni 2014 von der sanrio corporation entdeckt wurde. der satellit wurde am 19. juni 2014 von der sanrio corporation gestartet."
"unter dem begriff adherens junctions wird eine gruppe von adhäsionsverbindungen ( engl. : adhering junctions ) zusammengefasst. zu ihnen zählen zonula adhaerens ( gürteldesmosom oder adhäsionsgürtel ), fascia adhaerens ( streifendesmosom ) und punctum adhaerens ( punktdesmosom ). die adhärenz-verbindungen stellen eine verbindung zwischen den aktin-filamenten zweier zellen her und stärk","cadherens junctions ( englisch : cadherens junctions ) sind transmembranproteine, die in der cytoplasmatischen zellmembran von zellen binden. sie dienen der bindung von zellkernen, die in ihrem cytoskelett binden."
"holografischer speicher ist eine technik, mit der informationen in einer sehr hohen dichte innerhalb von kristallen oder foto-polymeren gespeichert werden können.","ein holographisches speichermedium ( auch holographisches speichermedium ) ist ein speichermedium, das daten über einen bestimmten wellenlängenbereich speichert."
der wanderfalke ( falco peregrinus ) gehört zur familie der falken ( falconidae ). er zählt zu den größten vertretern der familie und ist mit einer spitzengeschwindigkeit von fast 400 km/h das schnellste tier des planeten. der wanderfalke ist ein kosmopolit und die am weitesten verbreitete vogelart der welt ; er besiedelt bis auf antarktika alle kontinente. wanderfalken sind primär felsbrüter und bewohnen in erster,der wanderfalcon ( falco peregrinus ) ist eine vogelart aus der familie der hülsenfrüchtler ( falconidae ). er gehört zur familie der hülsenfrüchtler ( falconidae ). er gehört zur familie der hülsenfrüchtler ( falconidae ).
"georg otto carl alwin schenck ( * 25. märz 1868 in darmstadt ; † 16. mai 1955 in lindenfels, odenwald ) war ein deutscher forstwissenschaftler.",carl friedrich schenck ( * 28. april 1868 in darmstadt ; † 15. mai 1955 in gießen ) war ein deutscher forstwissenschaftler.
"lernende vektorquantisierung, englisch learning vector quantization ( kurz : lvq ), ist ein verfahren aus dem bereich der künstlichen neuronalen netze. es dient der klassifikation von nichtlinearen problemen. vq = vektorquantisierung : verfahren zum unüberwachten clustering lvq = lernende vq klassifikation : abbildung in k klassen trainingmenge p p = { ( xi, yi ) in r n { \displaystyle r^ { n",winner-take-all-training-algorithmus ( lvq ) ist ein algorithmus zur bestimmung der distanz von neuronalen neuronalen netzwerken. lvq wurde von teuvo kohonen entwickelt.
"end of message oder kurz eom bezeichnet das ende einer nachricht. im schriftverkehr wird die kurzform meist zur verdeutlichung des abschlusses einer e-mail verwendet. mit der kurzform eom wird dem empfänger mitgeteilt, dass nach eom keine relevanten informationen mehr folgen oder weitere dokumente geöffnet werden müssen. damit kann der empfänger zeit sparen und ein effektiverer umgang mit ausgetauschten informationen ist möglich. in früheren kommunikationsmethoden wie der","als end of message ( englisch end of message, eom ) bezeichnet man in der nachrichtentechnik die folge einer nachrichtenfolge, bei der ein sender einen bestimmten empfänger einen bestimmten empfänger enthält."
"nationalmuseum ist der name, ein namensbestandteil oder die gängige deutsche übersetzung des namens u. a. folgender museen :","die vereinigten staaten sind eine einrichtung der vereinigten staaten. sie gehören zu den größten forschungseinrichtungen der vereinigten staaten. die vereinigten staaten befinden sich in den vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten, vereinigten staaten,"
"morley cigarettes ist der name eines populären und dennoch fiktiven zigarettenherstellers. in der filmindustrie, besonders im englischen sprachraum, werden fiktive unternehmen gerne eingesetzt. weitere beispiele hierfür sind acme, finder-spyder oder oceanic airlines. morley cigarettes gehört zu den zehn bekanntesten fiktiven marken.aus markenschutzrechtlichen gründen müssen produzenten oftmals auf nicht existente unternehmen ausweichen. das gegenstück",ein pack of morley tobacco ( engl. : pack of morley tobacco ) ist ein amerikanisches unternehmen mit sitz in new york city.
"johann friedrich von recke ( * 1. august 1764 in mitau ; † 13. september 1846 ebenda ) war ein deutschbaltischer altertumsforscher, literaturhistoriker und sammler.","johann friedrich friedrich von recke ( * 24. januar 1773 in mitau ; † 28. januar 1785 in leipzig ) war ein deutscher schriftsteller, schriftsteller und schriftsteller."
"die labrys ( λάβρυς, unbekannter, wohl ägäischer oder anatolischer herkunft ), auch doppelaxt oder selten amazonenaxt genannt, bezeichnet eine axt mit zwei gegenüberliegenden gerundeten schneiden, die etwa ab 2000 v. chr. in der frühen bronzezeit als kultgegenstand oder statussymbol verwendung fand, vereinzelt aber auch früher. als waffe wurde beispielsweise die persische doppelaxt verwendet. der name","der labyrinth ( griechisch λabyrinth, lateinisch labyrinth ), auch labyrinth, labyrinth oder labyrinth, ist ein symbol der griechischen mythologie. der labyrinth gehört zu den symbolen der griechischen mythologie."
"lori b. andrews ( * 1952 ) ist eine us-amerikanische juristin, biotechnologin und schriftstellerin. andrews ist professorin für rechtswissenschaften am illinois institute of technology chicago-kent college of law, direktorin des iit's institute for science, law, and technology und im frühjahr 2002 war sie gastprofessorin an der princeton university. sie erhielt ihren b.a. summa cum laude am yale college und ihren j.d. an der ya","elizabeth „ elizabeth “ andrews ( * 22. juni 1963 in washington, d.c. ) ist eine us-amerikanische genetikerin und genetikerin. sie ist professorin für genetik und genetik an der university of california, berkeley."
"der neuroscientist ist eine wissenschaftliche fachzeitschrift, die vom sage-verlag veröffentlicht wird. die zeitschrift erscheint mit sechs ausgaben im jahr. es werden übersichtsarbeiten aus allen bereichen der neurowissenschaften veröffentlicht.der impact factor lag im jahr 2014 bei 6,837. nach der statistik des isi web of knowledge wird das journal mit diesem impact factor in der kategorie klinische neurologie an elfter stelle von 192 zeitschriften und in der kategorie neurowissenschaften an 21. stelle von 252 zeitschriften geführt.","das neuroscientist ist eine wissenschaftliche fachzeitschrift, die von der american academy of arts and sciences herausgegeben wird. die zeitschrift erscheint im jahr 2014 und wird von der american academy of arts and sciences herausgegeben. die zeitschrift wurde von der american academy of arts and sciences herausgegeben. die zeitschrift wurde von der american academy of arts and sciences herausgegeben. die zeitschrift wurde von der american academy of arts and sciences herausgegeben. die zeitschrift wurde von der american academy of arts and"
"stromgestehungskosten ( engl. levelized cost of electricity bzw. abgekürzt lcoe ) bezeichnen die kosten, welche für die energieumwandlung von einer anderen energieform in elektrischen strom notwendig sind. sie werden in der regel in euro oder dollar je megawattstunde angegeben. die stromgestehungskosten ergeben sich aus den kapitalkosten ( inklusive der finanzierungskosten von fremdkapital ), den fixen und den variablen betriebskosten, den brennstoffkosten sowie der ange","die energiekosten, auch energiekosten, sind kosten, die aus einem bestimmten zustand entstehen. die energiekosten, die aus einem bestimmten zustand entstehen, werden auch als verbrauchsenergie bezeichnet. die energiekosten, die aus einem bestimmten zustand entstehen, werden auch als verbrauchsenergie bezeichnet. die energiekosten, die aus einem bestimmten zustand entstehen, werden auch als verbrauchsenergie bezeichnet."
"die leptonenzahl l { \displaystyle l\! \, } der teilchenphysik, eine ladungsartige quantenzahl, ist definiert als die differenz der anzahl der leptonen und der anzahl der antileptonen in einem system : l = n l − n l ̄ { \displaystyle l=n_ { \ell } -n_ { \overline { \ell } } }.somit beträgt sie : für ein einzelnes",die lepton-zahl b { \displaystyle \mathbb { b } } ( englisch lepton flavor conservation ) ist ein begriff aus der elementarteilchenphysik. sie wird in der quantenphysik verwendet.
die extremitätenentwicklung ist ein bereich der embryogenese und bildet eine grundlage für erkenntnisse über die molekularen und zellularen mechanismen zur formfindung in der organogenese von wirbeltieren. die extremitätenentwicklung will die progressive formbildung der skelettären muster der gliedmaßen bei den tetrapoden ( landwirbeltiere mit vier extremitäten ) erklären.,"das turing-system ( auch turing-system, turing-system oder turing-system genannt ) ist ein verfahren zur entwicklung der embryonalen entwicklung von wirbeltieren. das turing-system wurde 1952 von alan turing entwickelt. das turing-system wurde 1952 von alan turing entwickelt. das turing-system wurde 1952 von alan turing entwickelt."
"pikaia ist ein ausgestorbener vertreter aus der stammgruppe der chordatiere, möglicherweise zu den schädellosen ( cephalochordata ) gehörend. bislang ist lediglich die typusart p. gracilens der gattung zugeordnet. der erste teil des zweiteiligen binomens von pikaia gracilens bezeichnet die gattung. deren name leitet sich vom mount pika aus der näheren umgebung der fundstelle ab. da bisher nur eine art gefunden wurde, ist die gattung monotypisch.","pikaia ( auch : pikaia ) ist ein tier, der in der frühen paläontologie vor allem in der frühen paläontologie lebte. der name stammt aus dem griechischen wort „ kopf “ und stammt aus dem griechischen wort „ kopf “. der name stammt aus dem griechischen wort „ kopf “ und bedeutet „ kopf “. der name stammt aus dem griechischen wort „ kopf “, „ kopf “, „"
"als koordinationszahl ( kz ) bezeichnet man die anzahl der nächsten nachbarn einer struktureinheit ( atom, ion, molekül ) in einem kristall ( z. b. ionenkristall, metallgitter ) bzw. die anzahl der an ein zentralatom direkt gebundenen atome in einem komplex. eine kristallstruktur wird durch die angabe der position ihrer bausteine, d. h. durch deren koordination in der elementarzelle, beschrieben. am häufigsten","die koordinationszahl, auch koordinationszahl genannt, ist in der chemie die summe der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl der anzahl"
"unter absalzung versteht man die ausschleusung von kessel- oder kreislaufwasser aus z. b. dampfkesseln oder verdunstungskühlern mit dem ziel, den salzgehalt des wassers und damit korrosion und ablagerungen zu verringern.","ein wasserdampf ist ein wasserdampf, das in einem wasserdampf entsteht. es handelt sich um einen wasserdampf, der in einem wasserdampf entsteht. das wasserdampf entsteht, wenn das wasser in einem wasserdampf entsteht. das wasserdampf entsteht, wenn das wasser in einem wasserdampf entsteht. das wasserdampf entsteht, wenn das wasser in einem wasserdam"
"2-phenylphenol ( auch orthophenylphenol ) ist eine organische verbindung. es besteht aus einem phenol, das in ortho-position einen phenylrest trägt.",2-phenylphenol ist eine chemische verbindung aus der gruppe der phenole.
"william howitt ( * 1792 in heanor, derbyshire ; † 3. märz 1879 in rom ) war ein englischer schriftsteller. william howitt ( spr. hoitt ), aus einer quäkerfamilie stammend, verheiratete sich nach unvollständigen studien 1823 mit mary botham, die sich unter dem namen mary howitt selbst als schriftstellerin bekannt gemacht hat, und veröffentlichte mit dieser gemeinsam die gedichtsammlungen : the forest minstrel","anna mary howitt, auch anna howitt, geborene anna howitt, geborene anna howitt, geborene anna howitt, geborene anna howitt, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna, geborene anna"
"eleanor rosch heider ( * 1938 ) ist eine us-amerikanische psychologin und professorin für kognitionspsychologie an der university of california, berkeley.","eleanor heider rosch ( * 16. januar 1946 in new york city ) ist eine us-amerikanische psychologierin. sie ist professorin für kognitive psychologie an der university of california, berkeley. sie ist professorin für kognitive psychologie an der university of california, berkeley."
"als sexualisierung bezeichnet man dem wortsinne nach die fokussierung bzw. hervorhebung der sexualität innerhalb eines umfassenderen kontextes die betrachtung eines objektes unter sexuellen gesichtspunkten bzw. unter dem aspekt der sexualität, besonders wenn dieses objekt diese betrachtung von sich aus nicht evoziert. nach martha nussbaumers sex and social justice ( dt. „ geschlecht und soziale gerechtigkeit “ ) eine form der sozialen hierarchisierung, wenn sexualität und ge",sexualisierung ( von lateinisch exuere ‚verheiratet ‘ ) bezeichnet die entwicklung der sexuellen sexualität eines menschen.
"ein gametangium ist in der botanik die bezeichnung für einen behälter, in dem die sexuell differenzierten fortpflanzungszellen ( gameten ), die der geschlechtlichen fortpflanzung dienen, gebildet werden. in der deutsch- und englischsprachigen literatur werden als gametangium sowohl die einzelnen zellen der thallophyten ( wie pilze ) bezeichnet, in denen sich die gameten bilden, als auch die mehrzelligen gametangien mit steriler wand der moose und gefäßpflanzen.","ein gamet ( von altgriechisch ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος, ἄθος"
"unter sternbild wird in der heutigen astronomie eine region des sternenhimmels verstanden, die in bezug auf einen sternenzug freiäugig sichtbarer heller sterne von anderen himmelsregionen abgegrenzt ist ( mustererkennung ). für den anblick des himmels von der erde aus wurden so in der sphärischen astronomie anfang des 20. jahrhunderts mit internationaler übereinkunft die grenzen von 88 sternbildern festgelegt, mit denen die fläche der himmelskugel restlos aufgeteilt","ein sternbild ist ein sternbild, der im allgemeinen auch als sternbild bezeichnet wird."
am 6. juni 1992 verunglückte eine boeing 737-200 auf dem copa-airlines-flug 201 nach einem instrumentenfehler und der daraus folgenden desorientierung der piloten. die maschine der copa airlines stürzte nähe des dorfes tucutí in der panamaischen provinz darién ab. bei dem unfall kamen alle 47 insassen ums leben.,"das flug 201 war ein us-amerikanisches flugzeug der boeing 737-200, das am 30. märz 1994 in panama city entdeckt wurde. das flugzeug wurde am 21. märz 1994 in panama city gebracht. das flugzeug wurde von rafael carlos chial und rafael carlos chial entdeckt. das flugzeug wurde von rafael carlos chial und rafael carlos chial entdeckt."
