reference,system
"cephalopods, and in particular the cuttlefish sepia officinalis, are common models for studies of camouflage and predator avoidance behaviour. preventing detection by predators is especially important to this group of animals, most of which are soft-bodied, lack physical defences, and are subject to both visually and non-visually mediated detection. here, we report a novel cryptic mechanism in s. officinalis in which bioelectric cues are reduced via a b","cephalopoden ( von altgriechisch κύτος kýtos, deutsch ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚schlange ‘, ‚sch"
"this web application was developed to make skyglow data collected by citizen scientists easily accessible, and to provide some basic tools for citizen scientists to visualize the data they have collected. skyglow is the artificial brightening of the night sky. it is mainly caused by lamps that radiate some fraction of their light directly into the sky, rather than onto sidewalks and streets. there is currently a debate about whether led streetlights will make the sky brighter or darker.","die skyglow-daten, auch skyglow-daten genannt, sind daten, die von citizen scientists entwickelt wurden. sie werden von citizen scientists entwickelt, um daten zu erfassen, die von citizen scientists entwickelt wurden."
"the successful development of a quantum computer would change the world, and current internet encryption methods would cease to function. however, no working quantum computer that even begins to rival conventional computers has been developed yet, which is due to the lack of suitable quantum bits. a key characteristic of a quantum bit is the coherence time. transition metal complexes are very promising quantum bits, owing to their facile surface deposition and their chemical tun","ein quantenrechner ist ein rechner, das sich mit einem quantencomputer befasst. es handelt sich um einen rechner, der sich mit einem quantencomputer beschäftigt. der begriff quantenrechner stammt aus dem englischen wort quantum computing."
"nature | news indian ocean expedition resumes a six-decade campaign to bore right through the planets crust. j. baylor roberts/ national geographic/ getty images crews lower huge drills down from specially equipped ships to penetrate the sea floor. jules verne would have dug this plan : drill into the sea floor, through kilometres of the planets rocky crust to penetrate the denser underlying mantle. it is one of geologys classic quests,","die indian ocean expedition ( englisch : indian ocean expedition ) ist eine expedition, die von der atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank, atlantis bank,"
"traffic noise affects a large number of people, particularly in urbanized areas. noise causes stress and annoyance, but less is known about the relationship between noise and depression. we investigated the association of residential road traffic noise with depressive symptoms using 5-year follow-up data from a german population-based study. we analyzed data from 3,300 participants in the heinz nixdorf recall study who were between 45 and 75 years old and were without depressive symptoms at baseline (","die verkehrsübertragung ( englisch : residential road traffic noise ) ist ein begriff aus der sozialpsychologie, der sich mit der verkehrsübertragung beschäftigt."
"although a number of studies have analyzed the relation between the drd2 / ankk1 gene taq 1a polymorphism and smoking cessation, the results remain controversial. the primary objective of the present study was to determine whether this variant indeed has any effect on smoking cessation. the a1-dominant model that considers a1/* ( *=a1 or a2 ) and a2/a2 as two genotypes and compares their frequencies in current and former smokers was","die begriffe zwischen-studien-heterogenese ( taq ) werden in der psychologie verwendet, um die wirkung des nikotins zu erhöhen."
"updated november 30, 2015 18:11:59 western australia's rarest bird is a step closer to extinction after the esperance bushfires destroyed 90 per cent of its habitat. cape arid national park was one of the areas hardest hit by the bushfires earlier this month which claimed four lives, burned 30,000 hectares of crops and about 15,000 livestock. before the fires. while they can fly, the ground-dwelling birds build nests in dense vegetation",das cape arid national park ist ein nationalpark in western australia. es wurde am 30. november 2015 von sarah comer entdeckt.
"gj 3470b is a warm neptune-size planet transiting an m dwarf star. like the handful of other small exoplanets for which transmission spectroscopy has been obtained, gj 3470b exhibits a flat spectrum in the near- and mid-infrared. recently, a tentative detection of rayleigh scattering in its atmosphere has been reported. this signal manifests itself as an observed increase of the planetary radius as a function of decreasing wavelength in the visible.",gj 3470b ist ein stern im sternbild jungfrau. er gehört der spektralklasse m im sternbild jungfrau.
"for the first time, scientists have discovered how to produce ultra-thin `` diamond nanothreads '' that promise extraordinary properties, including strength and stiffness greater than that of today's strongest nanotubes and polymers. a paper describing this discovery by a research team led by john v. badding, a professor of chemistry at penn state university, will be published in the 21 september 2014 issue of the journal nature materials. `` from a fundamental-science point of view, our discovery is intrigu",der diamond-core-nanothread ( englisch diamond-core nanothread ) ist ein nanomaterial aus der gruppe der coax-moleküle. er wurde von john v. badding und john v. badding entwickelt.
"transposon-mediated transformation was used to produce anopheles stephensi that express single-chain antibodies ( scfvs ) designed to target the human malaria parasite, plasmodium falciparum. the scfvs, m1c3, m4b7, and m2a10, are derived from mouse monoclonal antibodies that inhibit either ookinete invasion of the midgut or sporozoite invasion of salivary glands. the scfvs that target the parasite surface","ein transgene ( engl. transgene ) ist ein protein, das in einem transgen verwendet wird, um den menschlichen malaria-virus ( plasmodium falciparum ) zu fördern."
"giraffidae are represented by many extinct species. the only two extant taxa possess diametrically contrasting cervical morphology, as the okapi is short-necked and the giraffe is exceptionally long-necked. samotherium major, known from the late miocene of samos in greece and other eurasian localities, is a key extinct giraffid ; it possesses cervical vertebrae that are intermediate in the evolutionary elongation of the neck. we describe detailed anatomi",das samotherium major ( auch : samotherium major ) ist eine säugetierart aus der familie der hülsenfrüchtler ( vertebrae ). es gehört zur familie der hülsenfrüchtler ( vertebrae ). das samotherium major gehört zur familie der hülsenfrüchtler ( vertebrae ). das samotherium major gehört zur familie der hülsenfrüchtler ( vertebrae ). das samotherium major gehört zur familie der hülsenfrüchtler ( vertebrae
"mammals have adapted to a variety of natural environments from underwater to aerial and these different adaptations have affected their specific perceptive and cognitive abilities. this study used a computer-controlled touchscreen system to examine the visual discrimination abilities of horses, particularly regarding size and shape, and compared the results with those from chimpanzee, human and dolphin studies. horses were able to discriminate a difference of 14 % in circle size but showed worse discrimination t","die pferdewahrnehmung ( auch pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung, pferdewahrnehmung"
"analysis of hst/cos spectra of the bare co stellar core h1504+65 and a high-velocity twin in the galactic halo institute for astronomy and astrophysics, kepler center for astro and particle physics, eberhard karls universitt tbingen, sand 1, 72076 tbingen, germany e-mail : werner @ astro.uni-tuebingen.de abstract h1504+65 is an extremely hot white dwarf ( effective temperature teff = 200 000 k ) with a",h1504+65 ist ein weißer zwerg im sternbild weißer zwerg. er gehört der spektralklasse g/cm s2 an.
"estimates of extinction risk for amazonian plant and animal species are rare and not often incorporated into land-use policy and conservation planning. we overlay spatial distribution models with historical and projected deforestation to show that at least 36 % and up to 57 % of all amazonian tree species are likely to qualify as globally threatened under international union for conservation of nature ( iucn ) red list criteria. if confirmed, these results would increase the number of threatened plant species","die amazonische baumflora ( englisch amazonian tree flora ) ist ein begriff aus der biologie, der sich mit dem schutz von pflanzen und pflanzen in der erde befasst."
"by nov. 18, 2015, 1:00 pm media note : vanderbilt has a 24/7 tv and radio studio. the studio is free for vanderbilt experts, other than reserving fiber time. stone tools, cooked animal and plant remains and fire pits found at the monte verde site in southern chile provide greater interdisciplinary evidence that the earliest known americansa nomadic people adapted to a cold, ice-age environmentwere established deep in south america more than 15,000 years ago.",monte verde ( auch monte verde ) ist eine archäologische fundstelle in der südlichen chile-stadt vanderbilt in chile.
"according to classical sexual selection theory, complex multimodal courtship displays have evolved in males through female choice. while it is well-known that socially monogamous songbird males sing to attract females, we report here the first example of a multimodal dance display that is not a uniquely male trait in these birds. in the blue-capped cordon-bleu ( uraeginthus cyanocephalus ), a socially monogamous songbird, both sexes perform courtship display","ein klangbild ist ein begriff aus der sprachwissenschaft und bezeichnet eine spezielle form des klangbilds. es handelt sich dabei um eine spezielle form des klangbilds, bei der ein klangbild zwischen männlichen und weiblichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männlichen männ"
"by theoretical computer scientists are normally a fairly sedate bunch, but are humming with excitement after a potential breakthrough in a long-standing problem called graph isomorphism. the result could provide a deeper understanding of the nature of computing and might be the theoretical computer science result of the decade, according to of the massachusetts institute of technology. graph isomorphism concerns whether two graphs the mathematical term for a network of links and nodes are the same","graph isomorphism ( englisch graph isomorphism ) ist ein begriff aus der theoretischen informatik, der sich mit komplexen problemen befasst."
"getting dirty is a fundamental problem, and one for which there are few solutions, especially across the enormous range of animal size. how do both a honeybee and a squirrel get clean? in this review, we discuss two broad types of cleaning, considered from the viewpoint of energetics. non-renewable cleaning strategies rely upon the organism as an energy source. examples include grooming motions, wet-dog shaking or the secretion of chemicals.","der begriff reinigung bezeichnet in der biologie einen prozess, bei dem ein organismus seine eigene energie enthält."
"it is well known that predators can induce morphological changes in some fish : individuals exposed to predation cues increase body depth and the length of spines. we hypothesize that these structures may evolve synergistically, as together, these traits will further enlarge the body dimensions of the fish that gape-limited predators must overcome. we therefore expect that the orientation of the spines will predict which body dimension increases in the presence of predators. using","der begriff makroevolutionäre muster ( englisch macroevolutionary patterns ) bezeichnet in der biologie die evolutionstheorie, die sich mit der evolution von fischarten beschäftigt."
"the ability of humans to distinguish the delicate differences in food flavors depends mostly on retronasal smell, in which food volatiles entrained into the airway at the back of the oral cavity are transported by exhaled air through the nasal cavity to stimulate the olfactory receptor neurons. little is known whether food volatiles are preferentially carried by retronasal flow toward the nasal cavity rather than by orthonasal flow into the lung. to study the differences between retronasal","das osirix-experiment ( auch osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-experiment, osirix-"
"claims of a link between the mmr vaccine and autism have been extensively investigated and found to be false. the link was first suggested in the early 1990s and came to public notice largely as a result of the 1998, characterised as `` perhaps the most damaging medical hoax of the last 100 years ''. the fraudulent research paper authored by and published in claimed to link the vaccine to and disorders. the paper was retracted in 2010 but is still cited by anti-vaccinationists. the",der wake of the mases outbreak ( englisch wake of the mases outbreak ) ist ein britischer arzt und mediziner.
"glasses with high elastic moduli have been in demand for many years because the thickness of such glasses can be reduced while maintaining its strength. moreover, thinner and lighter glasses are desired for the fabrication of windows in buildings and cars, cover glasses for smart-phones and substrates in thin-film transistor ( tft ) displays. in this work, we report a 54al 2 o 3 -46ta 2 o 5 glass fabricated by aerodynamic levitation which possesses one of the","die hohe elastische modulabilität ( auch hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität, hohe elastische modulabilität"
"diamond formation has typically been attributed to redox reactions during precipitation from fluids or magmas. either the oxidation of methane or the reduction of carbon dioxide has been suggested, based on simplistic models of deep fluids consisting of mixtures of dissolved neutral gas molecules without consideration of aqueous ions. the role of ph changes associated with watersilicate rock interactions during diamond formation is unknown. here we show that diamonds could form due to a drop in ph during waterrock","die diamantbildung ist ein begriff aus der geochemie, der sich mit der entstehung von tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen, tiefen,"
"understanding the population dynamics of megafauna that inhabited the mammoth steppe provides insights into the causes of extinctions during both the terminal pleistocene and today. our study area is alaska's north slope, a place where humans were rare when these extinctions occurred. after developing a statistical approach to remove the age artifacts caused by radiocarbon calibration from a large series of dated megafaunal bones, we compare the temporal patterns of bone abundance with","die megafauna ( von lateinisch mammoth ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut ‘, ‚mammut"
"safe, systematic collection of human waste in low-resource countries could yield valuable fuels, invaluable health and environmental benefits biogas from human waste, safely obtained under controlled circumstances using innovative technologies, is a potential fuel source great enough in theory to generate electricity for up to 138 million households the number of households in indonesia, brazil, and ethiopia combined. a report today from un universitys canadian-based institute for water,","die biogas-potentiale ( auch biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale, biogas-potentiale"
"as a direct consequence of the no-cloning theorem, the deterministic amplification as in classical communication is impossible for unknown quantum states. this calls for more advanced techniques in a future global quantum network, e.g., for cloud quantum computing. a unique solution is the teleportation of an entangled state, i.e., entanglement swapping, representing the central resource to relay entanglement between distant nodes. together with entanglement purification","das jacobus kapeyn-teleskop ( auch jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn-teleskop, jacobus kapeyn"
"remember that video from last year of an into the air? well that whales got nothing on the pinniped-flipping abilities of this orca ( skip to 00:29 for the action ) : in this remarkable footage filmed off the coast of victoria, canada yesterday, a male killer whale known as t69c ( which, rather aptly, sounds like the ) sends a pacific harbour seal hurtling 80 feet ( 20 metres ) into the air with a","killerwale ( auch : killerwale oder killerwale ) sind ein tiertier, der in einem schwimmen, schwimmen, schwimmen, schwimmen, schwimmen, schwimmen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen, spielen,"
"by ( image : javier trueba/msf/science photo library ) the diminutive human hobbits of flores had a basement. and early signs hint at the tantalising possibility of more homo floresiensis bones in this newly discovered chamber. h. floresiensis became a. the fragile remains in a cave on flores island in indonesia told the remarkable story of a tiny species of early human, standing about 1 metre tall. whats","die liang bua-küste ( auch liang bua-küste, liang bua-küste oder liang bua-küste genannt ) ist eine küste in flores island indonesien. sie befindet sich in der insel flores island indonesien."
"researchers have created an automated software package that extracts and checks statistics from psychology research papers and it has confirmed that the literature contains plenty of errors. the program,, took less than 2 hours to crunch through more than 30,000 papers published in 8 respected journals between 1985 and 2013, says michle nuijten, who studies analytical methods at tilburg university in the netherlands and is an author of a report on the work published in behavior research methods. the software found that 16,700",ein statcheck ( englisch : statcheck ) ist ein verfahren zur bestimmung von statistischen werten in wissenschaftlichen forschungsartikeln. es handelt sich dabei um eine methode zur bestimmung der statistischen wahrscheinlichkeit.
"as human life expectancy has improved rapidly in industrialized societies, age-related cognitive impairment presents an increasing challenge. targeting histopathological processes that correlate with age-related cognitive declines, such as neuroinflammation, low levels of neurogenesis, disrupted bloodbrain barrier and altered neuronal activity, might lead to structural and functional rejuvenation of the aged brain. here we show that a 6-week treatment of young ( 4 months ) and old ( 20 months )",der begriff age-related cognitive decline ( englisch age-related cognitive decline ) bezeichnet in der kognitiven entwicklung eine erhöhte konzentration des menschlichen gehirns. der begriff leitet sich von der englischen bezeichnung age-related cognitive decline ( gpr17 ) ab. der begriff leitet sich von der englischen bezeichnung age-related cognitive decline ( gpr17 ) ab.
"the breadth of anatomical and functional diversity among amniote external genitalia has led to uncertainty about the evolutionary origins of the phallus. in several lineages, including the tuatara, sphenodon punctatus, adults lack an intromittent phallus, raising the possibility that the amniote ancestor lacked external genitalia and reproduced using cloacal apposition. accordingly, a phallus may have evolved multiple times in amniotes. however, similarities","als amniote ( von altgriechisch ἀμεῖν ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν, ἀμεῖν,"
"sound can levitate objects of different sizes and materials through air, water and tissue. this allows us to manipulate cells, liquids, compounds or living things without touching or contaminating them. however, acoustic levitation has required the targets to be enclosed with acoustic elements or had limited manoeuvrability. here we optimize the phases used to drive an ultrasonic phased array and show that acoustic levitation can be employed to translate, rotate and manipulate particles using","ein akustischer trap ( auch akustischer trap ) ist ein verfahren zur erzeugung von elektrischen bewegungen, bei denen elektrische bewegungen zwischen zwei oder mehreren elektrischen bewegungen erzeugt werden."
"the international space station ( iss ) is a unique built environment due to the effects of microgravity, space radiation, elevated carbon dioxide levels, and especially continuous human habitation. understanding the composition of the iss microbial community will facilitate further development of safety and maintenance practices. the primary goal of this study was to characterize the viable microbiome of the iss-built environment. a second objective was to determine if the built environments of earth-based cleanrooms associated with space","die international space station ( iss ) ist eine spezielle raumstation, die von der international space station ( iss ) und der international space station ( iss ) untersucht wird. die iss ist eine spezielle raumstation, die von der jet propulsion laboratory ( jpl, pasadena, ca ) und der jet propulsion laboratory ( jpl, pasadena, ca ) untersucht wird."
"among extant tetrapods, salamanders are unique in showing a reversed preaxial polarity in patterning of the skeletal elements of the limbs, and in displaying the highest capacity for regeneration, including full limb and tail regeneration. these features are particularly striking as tetrapod limb development has otherwise been shown to be a highly conserved process,. it remains elusive whether the capacity to regenerate limbs in salamanders is mechanistically and evolutionarily linked to the aber","salamander ( auch salamander ) sind amphibien, die sich vor allem in der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der paläontologie, der"
"fueled by near-record warm ocean water and favorable atmospheric conditions, hurricane patricia has become the strongest hurricane ever measured period with maximum sustained winds at an astonishing 200 miles per hour. the storm will make landfall later friday in a populated part of mexico's pacific coast, potentially wiping out tourist resorts and anything else in its path between puerto vallarta and manzanillo. the storm may strengthen or weaken some before it strikes land, but it",der hurricane patricia ist ein tropischer sturm im nordwesten mexikos. er ist der größte sturm der welt.
"the shape of our hand distinguishes us from the other apes. in comparison to other apes, humans have short palms and fingers ( i.e. digits 25 ), but long, strong and mobile thumbs ( i.e. digit 1 ). these proportions, combined with the mobility and strength of the thumb, make possible two different hand grips that characterize our species : the precision grip, in which objects are held between the tips of the fingers and","die menschliche hand ( auch : menschliche hand ) ist eine spezielle form der menschlichen hand. sie besteht aus einem körper, das sich mit einem körper, einem körper oder einem körper befindet. die menschliche hand ist eine spezielle form der menschlichen hand."
"the taxonomy of giant galapagos tortoises ( chelonoidis spp. ) is currently based primarily on morphological characters and island of origin. over the last decade, compelling genetic evidence has accumulated for multiple independent evolutionary lineages, spurring the need for taxonomic revision. on the island of santa cruz there is currently a single named species, c. porteri. recent genetic and morphological studies have shown that, within this taxon",die galapagos- tortoises ( g ) sind eine pflanzengattung innerhalb der karibik. sie gehören zur familie der tortoideae.
"nature | news oestrogen in queen mole rats faeces drives subordinates to care for her pups. national geographic image collection / alamy naked mole rats have unusual practices for rearing offspring. naked mole rats are among the ugliest creatures in the animal kingdom, and they engage in acts that seem repulsive such as eating one anothers, and their own, faeces. now researchers have found one biological motivation for this behaviour. when a queen mole rats subordina","als subordinate ( jap. subordinate ) werden tiere bezeichnet, die ihre eigenen verhaltensorgane aufnehmen. sie dienen dazu, ihre eigenen verhaltensorgane zu fördern. die eigenen verhaltensorgane sind oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, oestrogen, o"
"we estimate the consequences of finite masses of pseudoscalar mesons on the decay rates of scalar glueballs in the witten-sakai-sugimoto model, a top-down holographic model of low-energy qcd, by extrapolating from the calculable vertex of glueball fields and the meson that follows from the witten-veneziano mechanism for giving mass to the latter. evaluating the effect on the recently calculated decay rates of glueballs in the witten-sakai-sugi","die american physical society ( aps ) ist eine us-amerikanische gesellschaft für physik, die sich mit der untersuchung von glueballfeldern beschäftigt. sie wurde am 25. dezember 2015 von der american physical society ( aps ) gegründet."
"terrestrial locomotion on legs is energetically expensive. compared with cycling, or with locomotion in swimming or flying animals, walking and running are highly uneconomical. legged gaits that minimise mechanical work have previously been identified and broadly match walking and running at appropriate speeds. furthermore, the cost of muscle force approaches are effective in relating locomotion kinetics to metabolic cost. however, few accounts have been made for why animals deviate from","der begriff bewegungsminimisierung bezeichnet in der physiologie und physiologie die fähigkeit, bewegungen und bewegungen zu minimieren. die bewegungsminimisierung wird auch als bewegungsminimisierung bezeichnet. die bewegungsminimisierung wird auch als bewegungsminimisierung bezeichnet. die bewegungsminimisierung wird auch als bewegungsminimisierung bezeichnet. die bewegungsminimisierung wird auch als bewegungsminimisierung bezeichnet. die bewegungsminimisierung wird auch als bewegungsminimisierung"
"the possibility that alzheimers disease ( ad ) has a microbial aetiology has been proposed by several researchers. here, we provide evidence that tissue from the central nervous system ( cns ) of ad patients contain fungal cells and hyphae. fungal material can be detected both intra- and extracellularly using specific antibodies against several fungi. different brain regions including external frontal cortex, cerebellar hemisphere, entorhinal cortex/hippocampus and cho",die neurodegenerative erkrankung ( auch neurodegenerative erkrankung ) ist eine gruppe von erkrankungen der zentralen nervensystem ( cns ). sie ist eine gruppe von erkrankungen der zentralen nervensystem ( cns ).
"for more than a decade, nasas cassini spacecraft shared the wonders of saturn and its family of icy moonstaking us to astounding worlds where methane rivers run to a methane sea and where jets of ice and gas are blasting material into space from a liquid water ocean that might harbor the ingredients for life. the latest cassini revealed in great detail the true wonders of saturn, a giant world ruled by raging storms and delicate harmonies of","nasas cassini ist eine us-amerikanische raumsonde, die von nasas cassini entdeckt wurde."
"pluto was discovered in 1930 and was long thought to be a misfit or anomaly in the solar system. however, the 1992 discovery of the kuiper belta torus-shaped region beyond neptunes orbit, and the largest structure in our three-zoned planetary systemprovided new context, showing pluto to be the largest of a new class of small planets formed in the outer solar system during the ancient era of planetary accretion ~4.5 billion years ago. nasas new horizons spacecraft made the first",pluto ( englisch new horizons ) ist eine raumsonde im sternbild neptunes. sie wurde 1930 von nasas new horizons entdeckt. sie wurde am 14. juli 2015 von nasas new horizons entdeckt.
"many of the factors affecting the success of haematopoietic cell transplantation are still unknown. here we show in mice that donor sleep deprivation reduces the ability of its haematopoietic stem cells ( hscs ) to engraft and reconstitute the blood and bone marrow of an irradiated recipient by more than 50 %. we demonstrate that sleep deprivation downregulates the expression of microrna ( mir ) -19b, a negative regulator of the suppressor of cytokine signalling","der begriff haematopoietische zelltransplantation ( englisch haematopoietic cell transplantation ) bezeichnet eine methode zur transplantation von schlafzellen, bei der die fähigkeit von schlafzellen in einem bestimmten zustand entsteht."
"tropical forests store vast quantities of carbon, account for one-third of the carbon fixed by photosynthesis, and are a major sink in the global carbon cycle. recent evidence suggests that competition between lianas ( woody vines ) and trees may reduce forest-wide carbon uptake ; however, estimates of the impact of lianas on carbon dynamics of tropical forests are crucially lacking. here we used a large-scale liana removal experiment and found that, at 3 y after",die liana-entfernung ( englisch liana removal ) ist ein verfahren zur reduktion der kohlenstoffaktivität von tropischen wäldern in tropischen wäldern. die liana-entfernung erfolgt durch die reduktion der kohlenstoffaktivität von tropischen wäldern in tropischen wäldern. die liana-entfernung erfolgt durch die reduktion der kohlenstoffaktivität von tropischen wäldern in tropischen wäldern.
"the first color images of plutos atmospheric hazes, returned by nasas new horizons spacecraft last week, reveal that the hazes are blue. who would have expected a blue sky in the kuiper belt? its gorgeous, said alan stern, new horizons principal investigator from southwest research institute ( swri ), boulder, colorado. the haze particles themselves are likely gray or red, but the way they scatter blue light has gotten the","new horizons ( englisch new horizons ) ist eine raumsonde der nasa, die von der nasas space flight center ( swri ) entwickelt wurde. sie wurde von der nasas space flight center in huntsville, colorado, colorado entdeckt."
"pigeons ( columba livia ) display reliable homing behaviour, but their homing routes from familiar release points are individually idiosyncratic and tightly recapitulated, suggesting that learning plays a role in route establishment. in light of the fact that routes are learned, and that both ascending and descending visual pathways share visual inputs from each eye asymmetrically to the brain hemispheres, we investigated how information from each eye contributes to route establishment, and how information","vögel ( columba livia ) sind vögel, die sich in ihrem verhalten verhaltensweisen, verhaltensweisen und verhaltensweisen beschäftigen."
"variability in placebo response greatly complicates the design, conduct, and interpretation of clinical trials of antidepressant medications. to identify factors that impact detection of antidepressantplacebo differences, we conducted a meta-analysis of all relevant phase iiiv clinical trials for major depressive disorder conducted by the manufacturer of venlafaxine and desvenlafaxine completed by march 2011. we examined 15 factors potentially relevant to trial outcomes, using the standardized mean difference on the hamilton rating scale","ein placebo ist ein begriff aus der psychotherapie, der die wirkung von arzneimitteln und anderen arzneimitteln beschreibt."
"human walking entails coordinated out-of-phase axial rotations of the thorax and pelvis. a long-held assumption is that this ability relies on adaptations for trunk flexibility present in humans, but not in chimpanzees, other great apes, or australopithecines. here we use three-dimensional kinematic analyses to show that, contrary to current thinking, chimpanzees walking bipedally rotate their lumbar and thoracic regions in a manner similar to","die trunkmorphologie ist ein teilgebiet der anatomie, das sich mit der bewegung von menschen befasst."
"following large explosive volcanic eruptions, precipitation decreases over much of the globe,,,,,, particularly in climatologically wet regions,. stratospheric volcanic aerosols reflect sunlight, which reduces evaporation, whilst surface cooling stabilizes the atmosphere and reduces its water-holding capacity. circulation changes modulate this global precipitation reduction on regional scales,,,. despite the importance of rivers to people","der begriff flussfluss bezeichnet in der meteorologie die gesamtheit der strömungen, die durch strömungen entstehen. der begriff flussfluss wird auch als „ flussfluss “ bezeichnet. der begriff flussfluss wird auch als „ flussfluss “ bezeichnet. der begriff flussfluss wird auch als „ flussfluss “ bezeichnet. der begriff flussfluss wird auch als „ flussfluss “ bezeichnet."
"from 2015, on our campus in delft, we have a unique test facility where it is possible to test at full scale the effect of extreme waves on dikes, dunes, breakwaters and offshore structures. there is considerable global demand for the realistic testing of hydraulic structures in particular situations. the delta flume is a versatile, indispensable facility that can be used for numerous projects : coastal, harbour and offshore structures. more than ever, climate change is","das delta-flume ist ein wasserreservoir, das in der nähe von delft gelegen ist. es befindet sich in der nähe von delft. das wasserreservoir befindet sich in der nähe von delft. das wasserreservoir befindet sich in der nähe von delft. das wasserreservoir befindet sich in der nähe von delft in der nähe von delft."
"bones of 11 extinct giants discovered, plus one woolly rhinoceros : but why did they die here? initial estimates are that bone are between 10,000 and 30,000 years old. picture : anton rezvy paleontologists have found 550 ancient bones at a site close to the ob river in western siberia, it was announced today. tests including radiocarbon analysis will be undertaken to date the remains from the latest mammoth necropolis to be unearthed. initial estimates are that","die bilder : anton rezvy ( russisch фото : анато́ль ; russisch фото : анато́ль ; russisch фото : анато́ль ; russisch фото : анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль, анато́ль,"
"nature | news venus and asteroids take the spotlight as the agency chops list of discovery-class candidates from 27 to 5. nasa/jpl this image of venus is tinted blue to reveal variations in the clouds that surround the planet. venus and asteroids have emerged as top destinations for nasa's future planetary exploration. on 30 september, the agency announced a shortlist of five contenders for its us $ 500-million discovery class of missions. two of the five proposed missions",die us-amerikanische agentur für asteroiden und asteroiden ( englisch venus and asteroids ) ist eine us-amerikanische behörde für asteroidenforschung. sie wurde am 30. september 2016 gegründet.
