reference,system
"am ende der letzten eiszeit lebte ein regelrechtes bestiarium faszinierender großtiere in nord - und südamerika : bärengroße faultiere, gürteltiere im kleinwagenformat, mammuts, mastodonten und viele andere arten. doch rasch nach der wiedererwärmung verschwand die megafauna, während gleichzeitig die menschen die beiden kontinente eroberten. rottete der klimawandel die tiere aus - oder hatte der mensch seine",das lateinische megafauna ( auch lateinische megafauna ) ist eine sammelbezeichnung für einen zeitraum von etwa 60.000 jahren. es handelt sich dabei um einen zeitraum von etwa 60.000 jahren.
"wie kann man » wearables « und andere tragbare elektronik mit strom versorgen? im normalfall kommt dafür ein handelsüblicher akku zum einsatz. der muss natürlich regelmäßig aufgeladen werden. viel praktischer wäre es jedoch, wenn diese geräte fortlaufend geladen würden - zum beispiel allein dadurch, dass man sie durch die gegend trägt. das verspricht ein nanogenerator, den forscher um fang yi vom georgia institute of technology in atlanta entwickelt haben. die",der begriff energieerzeuger ( engl. energy harvester ) bezeichnet in der elektrotechnik eine methode zur erzeugung von elektrischen energie.
"wer auf einer antarktisstation überwintern will, muss ein strenges auswahlverfahren überstehen und wird auf herz und nieren geprüft. notfälle können allerdings nicht ausgeschlossen werden, weshalb zumindest auf großen stationen wie der us - amerikanischen amundsen - scott auch ein mediziner vor ort ist - denn rettungsmissionen sind in der polarnacht ein riskantes unterfangen. dennoch sind gerade zwei flugzeuge vom typ twinotter von calgary in kanada unterwegs nach a",jerri lin nielsen ( * 1. märz 1952 in new york city ) ist eine us-amerikanische medizinerin.
"eine neue meteoritenart haben forscher um birger schmitz von der universität lund in einem schwedischen kalksteinbruch gefunden. es könnte sich dabei um einen überrest eines asteroiden handeln, der mit dem urkörper zusammengestoßen ist, aus dem die häufigen l - chondriten - meteoriten auf der erde stammen. der knapp zehn zentimeter lange meteorit mit namen österplana65, kurz ost65, wurde in einem feld von mehr als 100","ein meteorit ( auch meteorit ) ist ein meteorit, das in der erde entsteht. es handelt sich dabei um eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr"
"nicht nur wir sind unseres glückes schmied – auch das glück anderer menschen, mit denen wir uns stetig vergleichen, beeinflusst unsere zufriedenheit. wie eng beides miteinander verwoben ist, zeigt eine versuchsreihe von wissenschaftlern um robb rutledge vom university college london. sein team bat 47freiwillige ins labor und ließ sie verschiedene aufgaben in kleinen gruppen bewältigen. in einem der settings wurden die probanden gefragt, ob","die soziale vergleichung ( auch : soziale vergleichung ) ist ein begriff aus der sozialpsychologie. sie beschreibt, wie die beziehungen zwischen menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen"
"bekannt ist : wird der kaffee beim mahlen zu heiß, gehen wertvolle aromastoffe verloren. noch besser allerdings könnte es sein, wenn die bohnen beim mahlen nicht nur nicht heiß werden, sondern sehr kalt bleiben - auf temperaturen unter dem gefrierpunkt, genauer gesagt. warum, erklären nun forscher um christopher hendon von der university of bath. wie ihre experimente ergaben, entsteht unter diesen bedingungen ein kaffeemehl",die kaffee ( auch kaffee ) ist eine pflanzenart aus der familie der kaffeegewächse ( robusta ). sie gehört zur familie der kaffeegewächse ( robusta ). sie gehört zur familie der kaffeegewächse ( robusta ).
"ein städter in berlin, münchen oder hamburg kann vielleicht noch 50sterne am nachthimmel sehen. wenn nicht gerade der vollmond die übliche lichtverschmutzung über den metropolen verstärkt. wer mehr erblicken möchte, muss hinaus aufs dunkle land ; am besten in die rhön, die eifel oder das westhavelland. denn der lichtsmog nimmt weltweit stark zu, so eine erhebung von fabio falchi vom istituto di scienza e tecnologia dell","der begriff lichtpollution bezeichnet in der astronomie die einflussnahme der sonnenlichtstrahlung, die während der sonnenlichtstrahlung entsteht. der begriff lichtpollution bezeichnet in der meteorologie die einflussnahme der sonnenlichtstrahlung, der sonnenlicht, der sonnenlicht, der sonnenlicht, der milchstraße, der milchstraße, der milchstraße, der milchstraße, der milchstraße, der milchstraße, der"
"seit anfang juni wird tasmanien nach tagelangem dauerregen von schweren überschwemmungen heimgesucht ; mehrere menschen werden vermisst, und es gibt todesfälle zu beklagen. daneben verursachten die fluten schäden in höhe von mindestens 100millionen australischen dollars. im umfeld der stadt launceston zeitigte das hochwasser aber auch noch eine weitere spektakuläre folge : teile der ortschaft wurden von zahllosen spinnen mit netzen eingehüllt,","der begriff flood damage ( englisch : flood damage ) bezeichnet in der stadt tasmanien die entstehung von wasser und wasser, die durch die entstehung von wasser in der stadt tasmanien verursacht wird. die entstehung von wasser erfolgt durch die entstehung von wasser in der stadt tasmanien. die entstehung von wasser erfolgt durch die entstehung von wasser in der stadt tasmanien. die entstehung der"
"menschliche gesichter zu unterscheiden, ist erstaunlich schwierig - das menschliche gehirn hat einen extra dafür abgestellten bereich. deswegen gehen manche wissenschaftler davon aus, dass nur primaten mit einem hinreichend komplexen gehirn dazu fähig sind. wie nun aber eine arbeitsgruppe um cait newport von der university of oxford feststellte, sind auch schützenfische dazu in der lage. diese wenige zentimeter langen tiere erlegen fliegende insekten mit","der begriff gesichtserkennung ( auch gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichtserkennung, gesichts"
"wegen der starken regenfälle in mitteleuropa könnte in paris der pegel der seine auf sechs meter steigen. in dem fall wären auch die unterirdischen magazine des louvre und des musée d'orsay in gefahr. obwohl die untergeschosse der beiden ausstellungshäuser durch wasserdichte türen und pumpen gesichert sind, sehen detaillierte pläne vor, die evakuierung der in den untergeschossen gelagerten objekte vorzubereiten, sobald der pegel am pont d'austerlitz über",die louvre in paris ist ein historisches museum in paris. es liegt in der stadt montcourt fromonville in paris.
"die luft wird dünner für alternative gravitationsmodelle jenseits der allgemeinen relativitätstheorie. das zeigt eine genaue analyse des signals zweier kollidierender schwarzer löcher, mit dem im märz2016 erstmals gravitationswellen direkt nachgewiesen wurden. forscher der ligo - kollaboration haben sich die messwerte zu dem ereignis, das in fachkreisen als gw150914 bekannt ist, nun noch mal im detail angesehen. sie führten diverse tests dahingehend durch, wie gut sich das signal mit","die high energy physics ( hep ) ist eine wissenschaftliche forschungseinrichtung, die sich mit der relativitätstheorie beschäftigt. die forschungseinrichtung beschäftigt sich mit der untersuchung der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der gravitationswellentheorie, der"
"die riversleigh - höhle im norden australiens ist eine reiche fundgrube für paläontologen. nun können sie der langen liste an entdeckungen eine weitere hinzufügen : malleodectes mirabilis, der wundersame hammerbeißer, so die ungefähre übersetzung seines namens - ein beuteltier, das vor rund 10 bis 15millionen jahren gelebt hat und ein bislang von australischen säugern nicht bekanntes gebiss besaß. das raubtier hatte","dasyuromorphie ( auch dasyuromorphie oder dasyuromorphie genannt ) ist eine sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene, sehr seltene,"
"forscher um kevin m. bakker von der university of michigan haben untersucht, wie die zahl der anfragen bei der suchmaschine google nach der kinderkrankheit windpocken mit den klinischen fallzahlen und den impfbemühungen der jeweiligen staaten zusammenhängt. sie konnten zeigen : impfen wirkt! die suchanfragen nach dem begriff gingen in ländern zurück, in denen die regierung impfungen gegen die vor allem für erwachsene gefährliche krankheit förderte. paradebeispiel der","der begriff saisonalität ( engl. : seasonal information seeking behavior ) bezeichnet in der gesundheitswissenschaften die entwicklung von krankheiten, krankheiten und krankheiten."
"seit der entdeckung des higgs - bosons steckt die teilchenphysik in einer sackgasse. der lang gesuchte schlussstein des standardmodells hat nachdrücklich klargemacht, dass das gebäude der physik auf einem noch längst nicht vollendeten fundament ruht. seither suchen fachleute hektisch nach bisher unbekannten phänomenen, die vielleicht einen ausweg aus der krise weisen könnten. der neueste rätselhafte fund ist eine anomalie beim zerfall","attila krasznahorkay ist ein us-amerikanischer physiker, der sich mit kernphysik befasst."
"es ist zwar noch deutlich zu dick und steif, um es sich um den finger zu wickeln. doch forscher um joseph wang und patrickp. mercier vom department of nanoengineering der university of california, sandiego ist es mit ihrem chem - physpatch gelungen, ein zumindest pflasterartiges bauteil zu entwickeln, das aufgeklebt mehrere wichtige körperfunktionen in echtzeit messen kann. neben einem ekg kann das pflaster den laktatwert","ein biosensor ist ein gerät zur messung von körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen,"
"china ist heute nicht gerade für seine traditionsbiere bekannt, doch wie sich zeigt, reicht die nutzung des getränks sogar noch um 1000jahre weiter in die vergangenheit zurück als bislang gedacht. bei ausgrabungen in mijiaya in der nordchinesischen provinz shaanxi laut ihrer datierung sind die gerätschaften etwa 5000jahrealt. dass es sich bei den töpfen, trichtern und vorratsbehältern, die sich in zwei erdgruben fanden, tatsächlich um brau",die mijiaya-stadt ist eine stadt in der chinesischen provinz yangshao. sie wurde 1923 von j. g. anderson entdeckt. sie wurde 1923 von j. g. anderson gegründet.
"wenn es vögeln zu heiß wird, können sie sich nicht durch schwitzen abkühlen. stattdessen müssen sie mit offenem schnabel hecheln, um die temperatur des bluts zu senken. oder sie weiten ihre blutgefäße und geben auf diese weise wärme ab. der südliche gelbschnabeltoko ( tockus leucomelas ), ein vertreter der nashornvögel, setzt dabei auf sein markantestes merkmal : seinen riesigen schnabel.","der begriff beak ( von altgriechisch κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος κύτος, deutsch κύτος κύτος κύτος, deutsch κύτος κύτος κύτος κύτος, deutsch κύτος κύτος"
"die nördliche hemisphäre des mars sieht aus wie ein gigantisches, einst mit wasser gefülltes ozeanbecken. die oberfläche dieses nördlichen tieflands ist flach und scheint weitgehend aus feinen sedimenten zu bestehen. doch die ozean - hypothese hat ein großes problem : bisher hat niemand anzeichen für eine küste gefunden. nirgends spuren von wellenerosion, lagunen, sandbänken und anderen zeichen, die man mit","die hesperian-insel ( auch hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel, hesperian-insel"
"alles ist chemie - auch wein. nach diesem motto basteln derzeit zwei start - up - gründer aus san francisco an synthetischen imitaten edler tropfen. ihr erster versuch, einen italienischen weißwein auf chemischem weg nachzubauen, erinnerte nach angaben professioneller weintester vom aroma her eher an einen gummihai. das allerdings hält mardonnchua und aleclee nicht davon ab, es weiter zu versuchen. das konzept der beiden","mardonn chua, auch mardonn chua oder mardonn chua, ist ein amerikanischer weinhersteller, der sich mit einem künstlichen wein befasst."
"für nahezu alle menschen in sozialen netzwerken gilt : ihre freunde haben im durchschnitt mehr freunde als sie selbst. dieses bereits seit den frühen 1990erjahren bekannte so genannte freundschaftsparadox ist allerdings kein grund, die zweige hängen zu lassen, sondern liegt einfach an der hierarchischen struktur sozialer netzwerke. allerdings hört der effekt nicht bei der bloßen anzahl der kontakte auf, wie naghmeh momeni und michael rabbat von der mcgill","der friendship-paradoxon ( gfp ) ist ein begriff aus der sozialpsychologie. er besagt, dass der austausch von netzwerken zwischen einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk, einem netzwerk"
"die ältesten mit bloßem auge erkennbaren vielzeller lebten lange vor der kambrischen explosion, in der die wichtigsten heute bekannten tiergruppen auftauchten. so viel weiß man heute. doch wann die ersten lebewesen erstmals größer wurden als ein paar dutzend mikrometer, ist umstritten. nun stellen forscher um shixingzhu vom geologischen vermessungsamt chinas eine sammlung verschiedener fossilien vor, die mutmaßlich von bis zu dezimetergroßen","als makroskopische fossile bezeichnet man fossile fossile fossile, die von einer reihe von fossilen fossilen fossilen bezeichnet werden. die fossile fossile stammen aus einer reihe von fossilen fossilen fossilen fossilen fossilen. die fossile fossile stammen aus einer reihe von fossilen fossilen fossilen fossilen."
"bei leerem magen kurbelt die schleimhaut dort die produktion des hormons ghrelin an - und weckt damit unseren hunger. es sorgt unter anderem dafür, dass essen leckerer aussieht, so dass wir es eher verspeisen. doch leider bleibt es nicht nur bei dieser reaktion, denn ghrelin hat auch ein paar eher unerfreuliche nebenwirkungen. unter anderem stört es unsere fähigkeit zur selbstkontrolle und macht uns impulsiver,",ghrelin ist ein arzneistoff aus der gruppe der dopaminrezeptoren.
"1907 sicherten archäologen in gise einen sarkophag, der nur 44zentimeter lang war. eine untersuchung an der university cambridge zeigt, dass sich darin die bislang jüngste bekannte mumie ägyptens verbirgt : ein nur 16 bis 18wochen alter fötus, der damals einbalsamiert und für die ewigkeit hergerichtet worden war. der hözerne sarg stammt wahrscheinlich aus der zeit zwischen 664 und 525v. chr. und damit aus der so","das fitzwilliam museum ( auch : fitzwilliam museum ) ist ein museum in cambridge, england. das museum wurde 1907 von dem britischen archäologen tommo tom turmezei entdeckt."
"vielleicht leben noch 100sumatra - nashörner ( dicerorhinus sumatrensis ) weltweit : das kleinste und urtümlichste aller nashörner gehört daher zu den am stärksten vom aussterben bedrohten säugetieren der art. die international rhino foundation ( irf ) meldete nun jedoch die erfolgreiche geburt eines weiblichen kalbs im way - kambas - nationalpark auf sumatra, wo ein zuchtprogramm gestartet wurde. das noch namenlose mädchen","die international rhino conservation foundation ( irf ) ist eine weltweit tätige organisation, die sich mit schutz und schutz von rhinoarten beschäftigt."
"brasilianische forscher haben einen wichtigen meilenstein bei der erforschung des nach wie vor mysteriösen zika - virus erreicht : wie ein team um patricia beltrão braga von der universität são paulo berichtet, erzeugt der erreger bei mäusenachwuchs hirnschäden, die mit mikrozephalie beim menschen vergleichbar sind. damit liefert die arbeitsgruppe den ersten experimentellen beleg für die bisher nur anhand von indizien erschlossene verbindung von zika und hirnschäden","der zika-virus ( zikv ) ist ein sehr selten vorkommendes virus, das sich mit einer infektionskrankheit befasst. der virus gehört zur familie der flaviviridae ( flaviviridae ). er gehört zur familie der flaviviridae ( flaviviridae ). der virus gehört zur familie der flaviviridae ( flaviviridae ). der virus gehört zur familie der flaviviridae ( flaviviridae )."
"wenn man artgeschützte raubtiere legal abschießen darf, so die weit verbreitete theorie, dann sinkt auch der anreiz, sie illegal zu bejagen. diese überlegung steht hinter der entscheidung vieler regierungen, für große raubtiere trotz ihres schutzstatus ein gewisses maß an jagd zu erlauben. doch diese rechnung scheint zumindest in den usa nicht aufzugehen - im gegenteil. guillaume chapron von der schwedischen universität für agrar","der begriff poaching ( von altgriechisch ὄγκος poos, deutsch ‚schießen ‘ ) bezeichnet in der biologie und biologie die fähigkeit, menschen zu bewahren und zu bewahren. der begriff stammt aus dem englischen wort poaching."
"krokodile sind die perfekten aquatischen lauerjäger. ohne sich durch die leiseste kräuselung der wasseroberfläche zu verraten, warten sie am ufer halb abgetaucht auf ihre ahnungslose beute. forscher um nicolas nagloo von der university of western australia in crawley entdeckten nun, dass den krokodilen eine evolutionäre anpassung ihrer augen dabei hilft, derart reglos zu verharren und dennoch alles im blick zu be","der begriff spatial resolution ( englisch spatial resolution, englisch spatial resolution, englisch spatial resolution, englisch spatial resolution, englisch spatial resolution ) bezeichnet in der physiologie die räumliche auflösung von sonnenlicht."
"mehrere zehntausend menschen mussten in den vergangenen tagen ihre häuser in und um fort mcmurray in der kanadischen provinz alberta verlassen, mindestens 1600gebäude wurden bereits ein raub der flammen. und noch immer ist der waldbrand rund um das erdölzentrum nicht unter kontrolle, so die regionalen behörden. begünstigt wurde das feuer von den extremen wetterbedingungen in diesem frühjahr : außergewöhnlich zeitig erreichten die temperaturen in alberta h","der begriff feuerwetter ( engl. fire weather index ) bezeichnet in der meteorologie die anzahl der wettermengen, die in der meteorologie und der meteorologie verwendet werden. der begriff feuerwetter wird in der meteorologie verwendet, um die anzahl der wettermengen zu bestimmen. der begriff feuerwetter wird in der meteorologie verwendet, um die anzahl der wettermengen zu bestimmen."
"kinder können grausam sein. was für menschenkinder gilt, findet auch im tierreich bestätigung, etwa wenn der gefiederte kuckucksnachwuchs die legitimen nachkommen seiner pflegeeltern einfach aus dem gemeinsamen nest kegelt. es gibt ein hauen und stechen um das meiste futter und die tiefste zuneigung, sogar unter geschwistern kommt das vor menschlichen wie auch tierischen. umso erstaunlicher scheint, was man nun über die","der begriff sprachkommunikation ( auch sprachkommunikation ) bezeichnet in der veterinärmedizin einen versuch, dass einzelne tiere in einem bestimmten zustand, ohne dass ihre anzahl von informationen in einem bestimmten zustand in einem bestimmten zustand zu finden. der begriff sprachkommunikation wird auch als sprachkommunikation bezeichnet. der begriff sprachkommunikation wird auch als sprachkommunikation bezeichnet. die sprachkommunikation wird auch in der veterinärmedizin verwendet"
"in den nächsten tagen werden rund 250millionen euro in der atmosphäre unseres planeten verglühen, dann nämlich, wenn die letzten bestandteile des japanischen röntgenobservatoriums hitomi aus dem weltall abstürzen. der hoch gelobte satellit war bereits kurz nach dem start in schwierigkeiten geraten. bestand zunächst noch hoffnung auf ein wiederbeleben, hat die zuständige weltraumagentur jaxa inzwischen den satelliten offiziell aufgegeben. mindestens zehn bauteile, darunter beide solarpaneele","hitomi ( jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊, jap. 機動隊"
"bisher saßen walforscher wochen - oder monatelang am schreibtisch und verglichen oder sortierten aufnahmen von walgesängen und fotos von schwanzflossen. eine art automatische spracherkennung für wale kann ihnen nun die arbeit erleichtern. das berichten heike vester und sarah hallerberg mit kollegen in physical reviewe. für ihre forschung an grindwalen in norwegen entwickelten sie einen algorithmus, der die walgesänge der beobachteten gruppen automatisch unterscheiden kann","ein neues spektralanalyseverfahren ist ein verfahren zur bestimmung von wechselwirkungen zwischen vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln, vögeln,"
"ein synthetisches protein bildet zusammen mit dem buckminster - fulleren c60 ein hybridmaterial mit unerwarteten eigenschaften. das forscherteam unter der leitung von kook - han kim von der sungkyunkwan university demonstriert mit ihrer arbeit, dass künstliche biomoleküle den zusammenbau komplexer materialien im nanomaßstab steuern können. wie die arbeitsgruppe berichtet, entscheidet die position einer einzigen aminosäure über die interaktion zwischen fulleren und protein - und damit","buckminsterfulleren ( engl. buckminster fulleren ) ist ein proteinpolymer, das in der chemie verwendet wird."
"das unwesen, das patenttrolle vor allem in den usa treiben, entspricht ungefähr dem schmarotzertum der abmahnanwälte hier zu lande : lücken in gesetzen, welche die interessen der urheber und erfinder schützen sollen, werden zu geld gemacht. vor allem kleine unternehmen werden im schlimmsten fall dadurch abgehalten, eine eigene entwicklung an den markt zu bringen. dafür lassen sich die patenttrolle in der regel vage definierte, triviale anwend","der begriff prior art ( auch : prior art ) bezeichnet in der informatik ein konzept, das von alex reben entwickelt wurde."
"in einer bisher einzigartigen kooperation fand ein internationales forscherteam reichlich geschmolzenes gestein unter dem nordkoreanischen berg paektu. der vulkan gilt als einer der gefährlichsten in der region und verursachte um das jahr946 herum einen der schwersten ausbrüche der geschichte. das team um kaylaiacovino vom usgeological survey platzierte seismografen auf der bislang unzugänglichen ostseite des paektu, die im zeitraum von august2013 bis august2015 die aktivität im",paektu ist ein chinesischer vulkan im südlichen chinesischen bundesstaat china. paektu ist ein vulkan im südlichen chinesischen bundesstaat china. er liegt in der nähe der stadt changbaishan. paektu gehört zu den größten vulkanen der welt. paektu gehört zu den größten vulkanen der welt. paektu gehört zu den größten vulkanen der welt. paektu gehört zu den größten vulkanen der welt.
"fernreisende zugvögel aus europa müssen zwei große naturräumliche hürden überwinden, um in ihr afrikanisches winterquartier zu gelangen : das mittelmeer und die sahara. beide bieten nur wenige rastplätze, an denen man sich ausruhen oder die reserven auffüllen kann. dennoch gingen viele ornithologen lange davon aus, dass die tiere zumindest die wüste in mehreren etappen durchqueren - indem sie tagsüber im schatten rasten und nachts die","als wanderungsflug bezeichnet man in der meteorologie einen verkehr, bei dem menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen, menschen"
"ein warmlufteinbruch in der region um grönland bringt der insel und ihrer eiskappe eine für diese jahreszeit beispiellose hitzewelle. auf dem inlandeis fiel sogar noch in zweikilometer höhe regen, der eisschild schmolz auf zwölfprozent seiner fläche um mindestens einen millimeter. die schmelze auf mehr als zehnprozent der fläche gilt als offizieller beginn der schmelzsaison, ein ereignis, das normalerweise im mai eintritt. die jetzige","climate central ( englisch : climate central ) ist eine wissenschaftliche forschungseinrichtung, die sich mit der entwicklung, entwicklung und entwicklung von klimawandeln beschäftigt. sie beschäftigt sich mit der entwicklung und entwicklung von klimawandeln."
"biofilme sind die geheimwaffe krank machender bakterien : finden sich genug von ihnen zusammen, hüllen sie sich in einen mantel aus schleim, schaffen sich das ihnen passende mikromilieu und sind außerdem vor immunzellen sicher. der schleim ihrer hülle ist allerdings komplizierter, als er aussieht. neben klassischen schleimkomponenten wie kohlenhydraten und proteinen enthält er auch membranbläschen und dna, ohne sie würde er","ein biofilm ( auch biofilm ) ist ein biofilm, das in einer zellmembran entsteht. es handelt sich dabei um eine reihe von proteinen, die in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der zellmembran, in der"
"in den meisten kleinen kulturen leben männer mit mehreren frauen zusammen. doch global gesehen ist polygamie eher selten, in den großen gesellschaften haben wir die monogamie zur norm erhoben. aber warum eigentlich? weil tripper, syphilis und co sonst unsere großen gesellschaften um ihren kindersegen bringen. das ist, kurz gesagt, die essenz einer studie, die chris bauch und richard mcelreath nun in naturecommunications vorstellen.","soziale monogamie ( auch : soziale monogamie ) ist ein begriff aus der evolutionsbiologie, der sich mit der entwicklung von menschen befasst."
"zumeist analysieren wissenschaftler das erbgut erkrankter menschen, um hinweise auf die genetischen ursachen einer krankheit zu finden. nun stellte eine forschergruppe dieses prinzip auf den kopf und suchte in der dna gesunder menschen nach mutationen, die im regelfall eine erbkrankheit auslösen. und tatsächlich wurden sie fündig : in den daten von insgesamt 589306 teilnehmern identifizierten sie 13personen, die auf unerklärliche weise von den auswirkungen einer","der begriff genetic studies of human disease ( wes ) ist ein forschungsgebiet der genetik. er beschäftigt sich mit der untersuchung von krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten, krankheiten,"
"forscher sind auf einen erdrutsch gestoßen, bei dem es sich um den mengenmäßig größten nicht vulkanischen rutsch in der geschichte der vereinigten staaten handeln könnte. das schauspiel fand im oktober 2015 in der icy bay in alaska statt, glücklicherweise zu einer saison, in der sich nur wenige menschen in der gegend aufhalten, so dass niemand zu schaden kam. die durch den erdrutsch ausgelöste flutwelle reichte auf dem gegenüberliegenden hang noch in eine","die lituya bay ( auch lituya bay ) ist eine tiefe im südwesten des us-bundesstaates alaska. sie befindet sich in der nähe von gilbert, alaska."
"wann die ersten teile des alten testaments entstanden, ist unter forschern umstritten. nach meinung mancher experten wurden bestimmte texte bereits vor der eroberung jerusalems durch nebukadnezar im jahr 586v. chr. abgefasst. andere setzen den entstehungszeitpunkt erst nach diesem geschichtlich einschneidenden ereignis an, das das ende des königreichs juda und den beginn des babylonischen exils markiert. plausibilitäts","arad ist eine israelische sammlung von manuskripten, die in der zeit des ersten tempels entstanden sind. arad steht in der israelischen hauptstadt tel aviv, israel. arad gehört zu den ältesten arad-tempeln. arad gehört zu den ältesten arad-tempeln. arad gehört zu den ältesten arad-tempeln. arad gehört zu den ältesten arad-tempeln"
"nicht nur für sportler, sondern auch für alle anderen, die sich oft ( in unbequemen schuhen ) bewegen, sind blasen eine plage. neben schmerzen kann eine aufgeriebene hautstelle infektionen hervorrufen. der spaß an der bewegung ist jedenfalls meistens dahin. nun schlagen wissenschaftler um grant lipman von der stanford university eine vergleichsweise einfache methode vor, um die blasenbildung schon im vorfeld zu verhindern : hautfreundliches gewebeband (","der begriff friction foot blisters ( engl. : friction foot blisters ) ist ein begriff aus der medizin, der sich mit der behandlung von fußläufen beschäftigt."
"erstmals seit 100jahren hat eine internationale zählung der tiger asiens ergeben, dass ihre zahl nicht weiter geschrumpft, sondern wieder gewachsen ist. rund 3900tiere soll es nun wieder in den 13staaten geben, die den kern des verbliebenen verbreitungsgebiets der verschiedenen tigerunterarten umfassen, meldet der wwf. das sind etwa 700individuen mehr als bei der letzten erfassung 2010. damals hatten die staaten vereinbart, dass sie bis 2020","der begriff waldverlust ( auch waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust, waldverlust"
"drei große warzenpaare auf jeder wange und lange blonde strähnen am schädel - das sind die besonderen kennzeichen der männlichen bawean - warzenschweine ( susblouchi ); die weibchen sehen dagegen aus wie normale wildschweine. wenig war bislang über ihr isoliertes leben auf der insel bawean in der indonesischen java - see bekannt, doch das hat eine studie von markrademaker von der universität leeuwarden und seinem team etwas ge","s. blouchi ( auch s. blouchi, s. blouchi ) ist eine pflanzenart aus der gattung suidae."
"wer ein spenderherz braucht, muss oft lange warten. manchmal zu lange. in deutschland kamen im jahr 2014 laut der deutschen stiftung organtransplantation ( dso ) 512menschen neu auf die warteliste für ein spenderherz. doch nur 304transplantationen wurden im selben zeitraum durchgeführt. in den usa sterben nach angaben des u. s. department of health and human services pro tag etwa 22patienten, während sie auf ein herz oder ein anderes lebenswichtiges organ warten","als xenograft ( auch xenograft genannt ) wird in der medizin eine methode zur behandlung von xenografts verwendet, bei der die zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre zelluläre"
"bei einer expedition in uganda und bei tests im windkanal haben forscher nun herausgefunden, wie der rotflankenbreitrachen sein markantes skrieek erzeugt : mit zwei sonst völlig unauffälligen federn seiner flügel. das berichten jetzt forscher um christopherj. clark vom peabody museum of natural history der yaleuniversity im journal of experimental biology. die als p6 und p7 bezeichneten federn flattern dabei mit einer frequenz von rund 1000hertz. clark und team",smithornis broadbill ( smithornis broadbill ) ist eine pflanzenart aus der gattung smithornis.
