reference,system
"a new report by chinas top governing body identifies the cause of an explosion at a hazardous goods warehouse in tianjins harbor in august of 2015. the catastrophe killed 165 people. assigning responsibility far and wide, investigators blamed the disaster on the negligence or corruption of 123 people in addition to the 49 previously arrested. the immediate cause of the accident was the spontaneous ignition of overly dry nitrocellulose stored in a container that overheated, according to the","der chinesische konzern tianjin ruihai ( chinesisch 中国食品药品监督管理局, pinyin lǐnjīng, pinyin lǐnjīng, pinyin lǐnjīng ) war ein chinesischer konzern, der am 5. august 2015 in tianjins harbor entdeckt wurde."
"a blind h isurvey of the extragalactic sky behind the southern milky way has been conducted with the multibeam receiver on the 64m parkes radio telescope. the survey covers the galactic longitude range and galactic latitudes to an rms sensitivity of 6 mjy per beam per 27 km s, and the suggestion of a further wall at the great attractor distance at slightly higher longitudes. export citation and abstract in addition to serving as a direct probe of neutral hydrogen gas",die galaxie-rotverschiebung ( engl. : all sky survey ) ist eine methode zur bestimmung der galaxien im infraroten raum. sie dient der beobachtung der galaxien im infraroten raum.
"about experiment iorns, david, andrew digby, bruce robertson, and jason t howard.. the genetic rescue foundation, 5 sep 2015. experiment. doi : 10.18258/5973 the goal of this project is to sequence the genome's of all 125 known living kkp. please help us to save one of the world's most unique and endangered species by allowing us to obtain the detailed genetic information necessary to minimize the loss of","der kkp-experiment ( englisch kkp-experiment, kurz kkp ) ist ein experiment der genetik. er wurde am 10.18258/5973 von robert robertson und andrew digby entwickelt."
"jointed exoskeletons permit rapid appendage-driven locomotion but retain the soft-bodied, shape-changing ability to explore confined environments. we challenged cockroaches with horizontal crevices smaller than a quarter of their standing body height. cockroaches rapidly traversed crevices in 300800 ms by compressing their body 4060 %. high-speed videography revealed crevice negotiation to be a complex, discontinuous maneuver. after traversing horizontal crevices to enter","der begriff cockroach ist ein begriff aus der biologie. er beschreibt die bewegungsfähigkeit von tieren, die durch bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen, bewegungen und"
"incited by public fascination and engineering application, water-skipping of rigid stones and spheres has received considerable study. while these objects can be coaxed to ricochet, elastic spheres demonstrate superior water-skipping ability, but little is known about the effect of large material compliance on water impact physics. here we show that upon water impact, very compliant spheres naturally assume a disk-like geometry and dynamic orientation that are favourable for water-skipping","die wasserbewegung ist ein begriff aus der physik, der sich mit der bewegung von wasseroberflächen beschäftigt. sie beschreibt die bewegung von wasseroberflächen auf wasseroberflächen."
"accounts of woolly mammoths ( mammuthus primigenius ) preserved so well in ice that their meat is still edible have a long history of intriguing the public and influencing paleontological thought on quaternary extinctions and climate, with some scientists resorting to catastrophism to explain the instantaneous freezing necessary to preserve edible meat. famously, members of the explorers club purportedly dined on frozen mammoth from alaska, usa, in 1951. this event,","der explorers club ( auch explorers club ) ist ein us-amerikanisches dinner, das 1951 in alaska, usa gefunden wurde."
"the media and scientific literature are increasingly reporting an escalation of large carnivore attacks on humans in north america and europe. although rare compared to human fatalities by other wildlife, the media often overplay large carnivore attacks on humans, causing increased fear and negative attitudes towards coexisting with and conserving these species. although large carnivore populations are generally increasing in developed countries, increased numbers are not solely responsible for the observed rise in","der begriff große karninoptere ( englisch large carnivore attacks on humans ) bezeichnet einen ereignis, bei dem große karninoptere, auch menschen, menschen, menschen, menschen, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere, tiere"
"recent studies purported to demonstrate that chimpanzees, monkeys and corvids possess a basic theory of mind, the ability to attribute mental states like seeing to others. however, these studies remain controversial because they share a common confound : the conspecifics line of gaze, which could serve as an associative cue. here, we show that ravens corvus corax take into account the visual access of others, even when they can not see a","die theorie der verhaltenspsychologie ist ein teilgebiet der verhaltenspsychologie. sie beschäftigt sich mit den verhaltenstheorien der verhaltenspsychologie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie, der verhaltenstheorie und der verhaltenstheorie"
"physical urticarias are disorders in which localized hives develop in response to any of various stimuli. the histamine release that is associated with urticarias has implicated aberrant degranulation of mast cells in their pathogenesis. isolated or syndromic cold urticaria can be caused by variants in nlrp3, which encodes a component of the inflammasome signaling complex, or in plcg2, which encodes a regulatory phospholipase.",adgre2 ist ein protein aus der gruppe der g-protein-rezeptoren.
"the analysis of the human remains from the megalithic tomb at alto de reinoso represents the widest integrative study of a neolithic collective burial in spain. combining archaeology, osteology, molecular genetics and stable isotope analysis ( 87 sr/ 86 sr, 15 n, 13 c ) it provides a wealth of information on the minimum number of individuals, age, sex, body height, pathologies, mitochondrial d","die megalithische grabstätte in alto de reinoso ist eine archäologische grabstätte in spanien, die im jahr 3800 v. chr. in spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien, spanien und"
"female bornean orangutans ( pongo pygmaeus wurmbii ) are mainly solitary and philopatric, leading to adult female relatives sharing adjacent and overlapping home ranges. females tend to be intolerant of unrelated females, with whom they also may have overlapping home ranges. however, fights that lead to injuries are extremely rare and lethal aggression had never been observed. here, we report the first case of lethal female-female","pongo pygmaeus wurmbii ( pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wurmbii, pongo pygmaeus wur"
"in laboratory dogs, aging leads to a decline in various cognitive domains such as learning, memory and behavioural flexibility. however, much less is known about aging in pet dogs, i.e. dogs that are exposed to different home environments by their caregivers. we used tasks on a touchscreen apparatus to detect differences in various cognitive functions across pet border collies aged from 5months to 13years. ninety-five dogs were","der begriff kognitive aging ( auch : kognitive aging ) bezeichnet in der kognitiven entwicklung eine gruppe von menschen, die sich mit kognitiven fähigkeiten beschäftigen. es handelt sich dabei um eine methode zur bestimmung der kognitiven fähigkeiten."
"winning a competition engenders subsequent unrelated unethical behavior. five studies reveal that after a competition has taken place winners behave more dishonestly than competition losers. studies 1 and 2 demonstrate that winning a competition increases the likelihood of winners to steal money from their counterparts in a subsequent unrelated task. studies 3a and 3b demonstrate that the effect holds only when winning means performing better than others ( i.e., determined in reference to others","der begriff unetischer verhalten bezeichnet in der psychologie einen prozess, bei dem ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet, wenn ein wettbewerb stattfindet. wenn ein wettbewerb stattfindet, kann ein wettbewerb stattfindet. wenn ein wettbewerb stattfindet"
"by in the savannah of alatash national park, the lion sleeps tonight. this remote part of north-west ethiopia was considered a possible habitat for lions, but it is seldom visited by people. now an expedition by the university of oxfords has discovered that lions are indeed alive and well in the park a rare extension of their known range. advertisement googletag.cmd.push ( function { googletag.display ('mpu-mid-article') ; } )","das eureka-moment ( auch eureka-moment ) ist ein eureka-moment, das in äthiopien lebt. das eureka-moment wurde von hans bauer entdeckt. das eureka-moment wurde von hans bauer entdeckt. das eureka-moment wurde von hans bauer entdeckt. das eureka-moment wurde von hans bauer entdeckt. das eureka-moment wurde von hans bauer entdeckt. das eureka-moment wurde"
"although the temporal overlap between human dispersal across australia and the disappearance of its largest animals is well established, the lack of unambiguous evidence for humanmegafauna interactions has led some to question a human role in megafaunal extinction. here we show that diagnostic burn patterns on eggshell fragments of the megafaunal bird genyornis newtoni, found at > 200 sites across australia, were created by humans discarding eggshell in and around transient fires, presumably","die megafauna ( englisch megafauna ) ist ein sammelbegriff für eine reihe von fossilen fossilen arten, die in australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien, australien,"
"when the lanky leg of a secretary bird kicks a snake in the head, the killer blow can transfer five times the bird's own weight in a hundredth of a second. so say uk researchers who have been studying the kicks of a male bird called madeleine, kept at the hawk conservancy trust in hampshire. madeleine is trained to strike rubber snakes as part of public displays. the scientists made their measurements by dragging his vulcan","sekretärvögel ( engl. secretary birds ), auch sekretärvögel, sekretärvögel oder sekretärvögel genannt, sind männliche vögel, die in afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika, afrika und"
"phytoliths and biomolecular components extracted from ancient plant remains from changan ( xian, the city where the silk road begins ) and ngari ( ali ) in western tibet, china, show that the tea was grown 2100 years ago to cater for the drinking habits of the western han dynasty ( 207bce-9ce ) and then carried toward central asia by ca.200ce, several hundred years earlier than previously recorded. the earliest physical evidence of tea from both the ch","der chinesische begriff tee ( camellia sinensis l., chinesisch : 蛋, camellia sinensis l., chinesisch : 蛋, camellia sinensis l., chinesisch : 蛋, camellia sinensis l., chinesisch : 蛋, camellia sinensis l., chinesisch 蛋, camellia sinensis l., chinesisch 蛋, camellia sinensis l."
"people-first language ( pfl ), also called person-first language ( pfl ), is a type of which puts a person before a, describing what a person `` has '' rather than asserting what a person `` is. '' it is intended to avoid or ( either or ) when discussing people with a or. it can be seen as a type of but person-first language can also be more generally applied to any group that would otherwise be defined or mentally","die person-first-sprache ( englisch person-first language, kurz pfl ) ist ein begriff aus dem bereich der psychologie. sie wurde 1988 von der us-amerikanischen gesellschaft für psychiatrie entwickelt. die person-first-sprache wurde 1988 von der us-amerikanischen gesellschaft für psychiatrie entwickelt. die person-first-sprache wurde 1988 von der us-amerikanischen gesellschaft für psychiatrie entwickelt."
"one of the most endangered vertebrates, the devils hole pupfish cyprinodon diabolis, survives in a nearly impossible environment : a narrow subterranean fissure in the hottest desert on earth, death valley. this species became a conservation icon after a landmark 1976 us supreme court case affirming federal groundwater rights to its unique habitat. however, one outstanding question about this species remains unresolved : how long has diaboli",der devils hole pupfish cyprinodon diabolis ist ein sehr selten vorkommendes tier aus der familie der pupfischgewächse ( cyprinodon ).
"many neurodegenerative diseases, including alzheimers disease ( ad ), parkinsonss disease ( pd ), polyglutamine expansion diseases and prion diseases share fundamental pathogenetic similarities. in each of these diseases, proteins coalesce to form self-propagating oligomers that can recruit further monomers and elongate to form higher-order aggregates [ 1 ]. such aggregates can then break, thereby multiplying their numbers [ 2","ein prion ist eine infektionskrankheit, die durch infektionskrankheiten ( alzheimer-krankheit, parkinson-jakob-krankheit, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, icjd, ic"
"conspiratorial ideation is the tendency of individuals to believe that events and power relations are secretly manipulated by certain clandestine groups and organisations. many of these ostensibly explanatory conjectures are non-falsifiable, lacking in evidence or demonstrably false, yet public acceptance remains high. efforts to convince the general public of the validity of medical and scientific findings can be hampered by such narratives, which can create the impression of doubt or disagreement in areas where the","eine geheime glaube ( auch geheime glaube, geheime glaube oder geheime glaube ) ist ein begriff aus der wissenschaftstheorie."
"anational institute of biomedical genomics, netajisubhas sanatorium ( tuberculosis hospital ), kalyani 741251, west bengal, india ; and bhuman genetics unit, indian statistical institute, kolkata 700108, west bengal, india india, occupying the center stage of paleolithic and neolithic migrations, has been underrepresented in genome-wide studies of variation. systematic analysis of genome-wide data, using multiple robust statistical methods, on","indien ist ein archipel, das in den frühen paläolithischen und paläolithischen und paläolithischen und paläolithischen und paläolithischen und paläolithischen und paläolithischen kulturen gehört. es handelt sich dabei um ein gebiet der paläolithischen und paläolithischen und paläolithischen und paläolithischen kulturen."
"whilst undertaking detailed seabed scanning for the development of windfarm projects in the east anglia zone, off the coast of norfolk and suffolk, windfarm developers scottishpower renewables ( spr ) and vattenfall uncovered something they werent expecting an uncharted wreck of a wwi german submarine, missing in action since 1915. charlie jordan, scottishpower renewables project director for the east anglia one windfarm says of the discovery : the scanning team were expect","das schiffsschiff lamlash north sea ist ein schiff, das im norden von norfolk und suffolk gefunden wurde. es handelt sich um einen schiffsschiff, der im norden von norfolk, norfolk, norfolk und suffolk gefunden wurde."
"the plain-backed thrush zoothera mollissima breeds in the himalayas and mountains of central china. it was long considered conspecific with the long-tailed thrush zoothera dixoni, until these were shown to be broadly sympatric. we revise the z. mollissima z. dixoni complex by integrating morphological, acoustic, genetic ( two mitochondrial and two nuclear markers ), ecological and distributional datasets. in earlier field observations","die oreocincla rostrata hodgson, auch oreocincla rostrata hodgson genannt, ist eine pflanzenart aus der gattung der oreocincla in der familie der ornithoideae ( ornithoideae )."
"despite renewed interest in the biogeography and evolutionary history of old world tree frogs ( rhacophoridae ), this family still includes enigmatic frogs with ambiguous phylogenetic placement. during fieldwork in four northeastern states of india, we discovered several populations of tree hole breeding frogs with oophagous tadpoles. we used molecular data, consisting of two nuclear and three mitochondrial gene fragments for all known rhacophorid genera,",der begriff old world tree frog ( rhacophoridae ) bezeichnet eine familie von tieren aus der familie der rhacophoridae.
"chinas share of global science and engineering publications has pulled within a percentage point of those from the united states, according to the latest research statistics published by the us national science foundation ( nsf ). the agency's, released on 19 january, also underscores the rising importance of international scientific collaboration. between 2000 and 2013, the percentage of publications with authors from multiple countries rose from 13.2 % to 19.2 %. the scientific landscape is","die internationale wissenschafts- und ingenieurwissenschaften ( chinesisch 科技大学 / 科技大学 / 科技大学 / 科技大学 / 科技大学 / 科技大学 / 科技大学 / 科技大学 / 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, 科技大学, hochschule, forschungs"
"the societies of ants, bees and wasps are genetically closed systems where queens only mate during a brief mating episode prior to their eusocial life and males therefore provide queens with a lifetime supply of high-quality sperm. these ejaculates also contain a number of defence proteins that have been detected in the seminal fluid but their function and efficiency have never been investigated in great detail. here, we used the honeybee apis mellifera and quantified whether seminal fluid","der begriff spermienflüssigkeit ( auch spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienflüssigkeit, spermienf"
"although humans and arthropods have been living and evolving together for all of our history, we know very little about the arthropods we share our homes with apart from major pest groups. here we surveyed, for the first time, the complete arthropod fauna of the indoor biome in 50 houses ( located in and around raleigh, north carolina, usa ). we discovered high diversity, with a conservative estimate range of 32211 morphospecies, and 24128 distinct arthropod","eine arthropoda ( von altgriechisch ἄρθρος arthros, deutsch ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘, ‚leben ‘ )"
"february 19, 2015 lack of sleep can elevate levels of free fatty acids in the blood, accompanied by temporary pre-diabetic conditions in healthy young men, according to new research published online february 19, 2015, in diabetologia, the journal of the european association for the study of diabetes. the study, the first to examine the impact of sleep loss on 24-hour fatty acid levels in the blood, adds to emerging evidence that insufficient sleep -- a highly prevalent condition in modern",die europäische association for the study of diabetes ( englisch : european association for the study of diabetes ) ist eine forschungseinrichtung der university of chicago. sie wurde am 19. februar 2015 von esra tasali gegründet.
"one of the largest die-offs in alaskan history has wildlife biologists puzzling over whats to blame. membership benefits include one year of audubon magazineand the latest on birds and their habitats. your support helps secure a future for birds at risk. anyone braving the cold beaches of alaska in the last few weeks would be met with a strange sighttens of thousands of common murres, bowling-pin-sized seabirds, have been","ein sterben ist ein sammelbegriff für vögel, die in den frühen 1970er jahren in den vereinigten staaten lebten. es handelt sich dabei um einen sammelbegriff für vögel, die in den vereinigten staaten lebten."
"nature | news case announced hours after world health organization declares spread of virus stopped in west africa. pete muller/national geographic creative a treatment facility in the lunsar ebola treatment centre in port loko, sierra leone. when the world health organization ( who ), it cautioned that cases of the virus might yet re-emerge. that is exactly what has happened in sierra leone, where another death from ebola was announced hours after the whos statement. health officials","die ebola-epidemie, auch ebola-epidemie genannt, ist eine epidemie der ebola-epidemie, die am 7. november 2015 in liberia meldet wurde. die ebola-epidemie erfolgte am 7. november 2015 in liberia. die ebola-epidemie erfolgte am 7. november 2015 in liberia. die ebola-epidemie erfolgte am 7. november 2015 in liberia. die ebola-epidemie erfolgte am 7. november 2015. die ebola-epidemie"
"winds outflowing from active galactic nuclei ( agns ) may carry significant amounts of mass and energy out to their host galaxies. in this paper we report the detection of a sub-relativistic outflow observed in the narrow line seyfert1 galaxy iras17020+4544 as a series of absorption lines corresponding to at least five absorption components with an unprecedented wide range of associated column densities and ionization levels and velocities in the range of 23,0003","ein quasar-feedback ( englisch : quasar feedback, englisch : quasar feedback, englisch : quasar feedback, englisch : quasar feedback, englisch : quasar feedback, englisch : quasar feedback ) ist ein physikalisches verfahren, bei dem die entstehung von galaxien in einer galaxie beobachtet werden kann."
"research has shown that people often exert control over their emotions. by modulating expressions, reappraising feelings, and redirecting attention, they can regulate their emotional experience. these findings have contributed to a blurring of the traditional boundaries between cognitive and emotional processes, and it has been suggested that emotional signals are produced in a goal-directed way and monitored for errors like other intentional actions. however, this interesting","der begriff emotionsmonitoring ( engl. emotion-monitoring ) bezeichnet in der psychologie eine methode, mit der menschen, ihre eigene stimme zu erfassen, um ihre eigene stimme zu erfassen."
"the greenland ice sheet has become one of the main contributors to global sea level rise, predominantly through increased meltwater runoff. the main drivers of greenland ice sheet runoff, however, remain poorly understood. here we show that clouds enhance meltwater runoff by about one-third relative to clear skies, using a unique combination of active satellite observations, climate model data and snow model simulations. this impact results from a cloud radiative effect","der greenland-ice- sheet ( englisch greenland ice sheet ) ist ein globaler ozeanischer ozean, der sich mit einem globalen ozeanspiegel beschäftigt."
"air parcels with mixing ratios of high o 3 and low h 2 o ( holw ) are common features in the tropical western pacific ( twp ) mid-troposphere ( 300700hpa ). here, using data collected during aircraft sampling of the twp in winter 2014, we find strong, positive correlations of o 3 with multiple biomass burning tracers in these holw structures. ozone levels in these structures are about a factor of three","die troposphäre ( auch troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre, troposphäre"
"how animals navigate the constantly moving and visually uniform pelagic realm, often along straight paths between distant sites, is an enduring mystery. the mechanisms enabling pelagic navigation in cartilaginous fishes are particularly understudied. we used shoreward navigation by leopard sharks ( triakis semifasciata ) as a model system to test whether olfaction contributes to pelagic navigation. leopard sharks were captured alongshore, transported 9 km offshore, released","unter wassernavigation versteht man die beobachtung, dass die beobachtung von wasser in einem bestimmten raum beobachtet wird. die beobachtung von wasser erfolgt durch die beobachtung von wasser. die beobachtung von wasser erfolgt durch die beobachtung von wasser. die beobachtung von wasser erfolgt durch die beobachtung von wasser. die beobachtung von wasser erfolgt durch die beobachtung von wasser. die beobachtung von wasser erfolgt durch"
"during 1944, categorized groups of stars within the into stellar populations. he noticed that bluer stars were strongly associated with the spiral arms and yellow stars dominated near the central and within. two main divisions were defined as populationi and populationii, with another newer division called populationiii added in 1978, which are often simply abbreviated as popi, ii or iii. between the population types, significant differences were found with their individual observed stellar spectr","population iii ( auch population iii ) ist ein sterntyp, der im sternbild junger sterne besteht. der name population iii stammt aus dem griechischen wort population. populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, populationii, population"
"lightsail is a crowdfunded solar sail project from the planetary society. our lightsail 2 spacecraft, launched 25 june 2019, is the first spacecraft in earth orbit propelled solely by sunlight. on 31 july 2019, we we had officially raised lightsail 2s orbit by a measurable amount, showing that solar sailing is a viable means of propulsion for cubesatssmall, standardized spacecraft that are part of a global effort to lower the cost of space exploration",lightsail 2 ist eine raumsonde der us-amerikanischen raumfahrtbehörde nasa. sie wurde am 25. juni 2019 von der us-amerikanischen raumfahrtbehörde nasa entdeckt.
"the world health organization ( who ) has declared the end of the ebola outbreak in guinea, two years after the epidemic began there. guineans are expected to celebrate the landmark with concerts and fireworks. the disease killed more than 2,500 people in the west african state, and a further 9,000 in neighbouring liberia and sierra leone. was declared ebola-free by the who in september, and in november. however, liberia has had new cases since the",die ebola-epidemie in guinea ist eine epidemie in den vereinigten staaten.
"nature | comment attempts to exempt speculative theories of the universe from experimental verification undermine science, argue george ellis and joe silk. comment editor joanne baker discusses the call for theoretical physics to be backed up by evidence illustration by vasava this year, debates in physics circles took a worrying turn. faced with difficulties in applying fundamental theories to the observed universe, some researchers called for a change in how theoretical physics is done.","der begriff stringtheorie ( engl. : string theory ) bezeichnet in der theoretischen physik eine theorie, die sich mit der untersuchung der elementarteilchenphysik beschäftigt."
"ambush foragers use a hunting strategy that places them at risk of predation by both visual and olfaction-oriented predators. resulting selective pressures have driven the evolution of impressive visual crypsis in many ambushing species, and may have led to the development of chemical crypsis. however, unlike for visual crypsis, few studies have attempted to demonstrate chemical crypsis. field observations of puff adders ( bitis arietans ) going","ein ambush foraging ( auch : ambush foraging ) ist ein verhaltensmuster, bei dem ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein ambush, ein a"
"aipysurus foliosquama, also known as the leaf-scaled sea snake, is a species of venomous in the family. it is endemic to the of. the species was first described in 1926. the combination smithohydrophis foliosquama ( kharin 1981 ) is recognised as a synonym. the recorded length is around 800 millimetres and coloration is purple brown. a poorly known species, the diet is known to consist of wrasse",die blattschnabelschnabelschnabel ( aipysurus foliosquama ) ist eine schnabelschnabelart aus der familie der schnabelschnabel ( aipysurus ). sie gehört zur familie der schnabelschnabelschnabel ( aipysurus ). sie gehört zur familie der schnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschnabelschna
"objective to assess whether, as has been hypothesised since medieval times, acute fear can curdle blood. design crossover trial. setting main meeting room of leiden universitys department of clinical epidemiology, the netherlands, converted to a makeshift cinema. participants 24 healthy volunteers aged 30 years recruited among students, alumni, and employees of the leiden university medical center : 14 were assigned to watch a frightening ( horror ) movie followed by a non-threat","der begriff acute fear ( engl. : acute fear ) bezeichnet in der klinischen epidemiologie die fähigkeit, die blutgerinnungsfähigkeit des bluts zu erhöhen. der begriff wurde von marie curie, 1867–1934 von marie curie und marie curie entwickelt."
the popular concept of predictiveadaptive responses poses that girls growing up without a father present in the family mature and start reproduction earlier because the father's absence is a cue for environmental harshness and uncertainty that favours switching to a precocious life-history strategy. most studies supporting this concept have been performed in situations where the father's absence is caused by divorce or abandonment. using a dataset of estonian adolescent girls who had lost their fathers over,"der begriff predictiveadaptive responses ( auch : predictiveadaptive responses ) bezeichnet in der psychologie einen prozess, bei dem die entwicklung und entwicklung von körperlichen körperlichen körperlichen körperlichen körperlichen körperchen, körperlichen körperchen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen, körperlichen,"
"increasing efficiency in livestock production and reducing the share of animal products in human consumption are two strategies to curb the adverse environmental impacts of the livestock sector. here, we explore the room for sustainable livestock production by modelling the impacts and constraints of a third strategy in which livestock feed components that compete with direct human food crop production are reduced. thus, in the outmost scenario, animals are fed only from grassland and by-products from food production. we show that this","der begriff lebensmittelproduktion ( englisch livestock production, fcf ) bezeichnet in der agrar- und agrarwirtschaftslehre die entwicklung der lebensmittelproduktion, die in der agrar- und agrarwirtschaft verwendet wird."
"cms/cern pairs of photons ( green ) produced in lhc collisions suggest the existence of a boson with a mass of 750 gigaelectronvolts. the two experiments that discovered the have sensed an intriguing if very preliminary whiff of a possible new elementary particle. both collaborations announced their observations on 15 december, as they released their first significant results since a major ( lhc ) outside geneva, switzerland, was","der lhc-experiment ist ein experiment, bei dem ein teilchenpaar von photonen mit einer masse von 750 gigaelektronvolten entstanden ist. der lhc-experiment wurde am 15. dezember 2004 in genf, genf, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz, schweiz"
"the fukushima nuclear accident ( march 11, 2011 ) caused the widespread contamination of japan by direct deposition of airborne radionuclides. analysis of weekly air filters has revealed sporadic releases of radionuclides long after the fukushima daiichi reactors were stabilized. one major discharge was observed in august 2013 in monitoring stations north of the fukushima daiichi nuclear power plant ( fdnpp ). during this event, an air monitoring station in this previously scarcely contaminated area suddenly reported","die american chemical society ( acs ) ist eine amerikanische gesellschaft, die sich mit radionukliden beschäftigt. sie wurde am 11. august 2011 in der fukushima daiichi nuclear power plant ( fdnpp ) entdeckt."
"the management of open fractures requires wound irrigation and dbridement to remove contaminants, but the effectiveness of various pressures and solutions for irrigation remains controversial. we investigated the effects of castile soap versus normal saline irrigation delivered by means of high, low, or very low irrigation pressure. in this study with a 2-by-3 factorial design, conducted at 41 clinical centers, we randomly assigned patients who had an open fracture of an extremity to under","der englische begriff flow clinicaltrials ( englisch : flow clinicaltrials ) bezeichnet eine methode zur behandlung von knochenbruchverletzungen, bei der die behandlung von knochenbruchverletzungen durchgeführt wird. die methode wurde von der canadian institutes of health research ( canadian institutes of health research, canadian institutes of health research, canadian institutes of health research, canadian institutes of health research, canadian institutes of health research, canadian institutes of health research, canadian institutes of health"
"molecular genetic analyses present powerful tools for elucidating demographic and biogeographic histories of taxa. here we present genetic evidence showing a dynamic history for two cryptic lineages within eudyptula, the world's smallest penguin. specifically, we use a suite of genetic markers to reveal that two congeneric taxa ( 'australia'and 'new zealand') co-occur in southern new zealand, with only low levels of hybridization. coalescent modelling","die molekulare genetik ist ein teilgebiet der genetik, das sich mit der untersuchung von taxa beschäftigt."
"unusual mechanical properties of mechanical metamaterials are determined by their carefully designed and tightly controlled geometry at the macro- or nanoscale. we introduce a class of nanoscale mechanical metamaterials created by forming continuous corrugated plates out of ultrathin films. using a periodic three-dimensional architecture characteristic of mechanical metamaterials, we fabricate free-standing plates up to 2cm in size out of aluminium oxide films as thin as 25nm. the plates are formed by atomic","ein mechanisches metamaterial ist ein oberflächenmaterial, das in der mikro- und nanotechnologie verwendet wird."
"abdelhak senna/afp/getty restrictions on harvests and exports of gelidium seaweed in morocco have affected the global supply of the lab reagent agar. microbiologys most important reagent is in short supply, with potential consequences for research, public health and clinical labs around the world. agar the seaweed-derived, gelatinous substance that biologists use to culture microbes is experiencing a global downturn, marine biologists, agar producers and industry analysts told",gelidium ( auch : gelidium ) ist eine pflanzenart aus der gattung der süßgräser ( süßgräser ). es handelt sich um eine pflanzenart aus der gattung der süßgräser ( süßgräser ).
"a team of geologists have identified a hill in the preseli hills as the site from which 11 stones known as spotted dolerites were transported to stonehenge new research has established that stones from wales were definitely used in the building of one of the worlds best known prehistoric sites at stonehenge but that they came from a hill a mile away from the place previously assumed to be their source. a team of three geologists including dr richard bevins, keeper of natural sciences at the national museum of","richard bevins, auch richard bevins, ist ein britischer archäologe. er ist professor am national museum of wales in cardiff."
